epoch,cover_loss,cover_psnr,loss,lr,noise_prob,payload_len,psnr_dct,psnr_dwt,psnr_none,psnr_spread_spectrum,psnr_statistical,secret_loss,secret_ssim,ssim_dct,ssim_dwt,ssim_none,ssim_spread_spectrum,ssim_statistical,val_cover_loss,val_cover_psnr,val_loss,val_noise_prob,val_payload_len,val_psnr_dct,val_psnr_dwt,val_psnr_none,val_psnr_spread_spectrum,val_psnr_statistical,val_secret_loss,val_secret_ssim,val_ssim_dct,val_ssim_dwt,val_ssim_none,val_ssim_spread_spectrum,val_ssim_statistical
0,0.030928798019886017,16.25140380859375,0.24958662688732147,0.0009990233229473233,0.0,0.0,0.0,0.0,16.25140380859375,0.0,0.0,0.051552914083004,0.3640729486942291,0.0,0.0,0.3640729486942291,0.0,0.0,0.01561817992478609,18.812572479248047,0.22382645308971405,0.0,0.0,0.0,0.0,18.812572479248047,0.0,0.0,0.05886590853333473,0.2748039960861206,0.0,0.0,0.2748039960861206,0.0,0.0
1,0.01075619924813509,20.479686737060547,0.0920238122344017,0.0009960968745872378,0.0,0.0,0.0,0.0,20.479686737060547,0.0,0.0,0.019855519756674767,0.5776557922363281,0.0,0.0,0.5776557922363281,0.0,0.0,0.006554084364324808,22.38690185546875,0.17370390892028809,0.0,0.0,0.0,0.0,22.38690185546875,0.0,0.0,0.05132554471492767,0.391457200050354,0.0,0.0,0.391457200050354,0.0,0.0
2,0.0056073968298733234,23.24566078186035,0.06740066409111023,0.0009912322275340557,0.0,0.0,0.0,0.0,23.24566078186035,0.0,0.0,0.016843464225530624,0.6605921387672424,0.0,0.0,0.6605921387672424,0.0,0.0,0.004614730831235647,24.088415145874023,0.14729563891887665,0.0,0.0,0.0,0.0,24.088415145874023,0.0,0.0,0.04447309300303459,0.48244377970695496,0.0,0.0,0.48244377970695496,0.0,0.0
3,0.0042572831735014915,24.56913948059082,0.057118456810712814,0.0009844487067312002,0.0,0.0,0.0,0.0,24.56913948059082,0.0,0.0,0.014773039147257805,0.7176460027694702,0.0,0.0,0.7176460027694702,0.0,0.0,0.0039046795573085546,24.88673210144043,0.11534196883440018,0.0,0.0,0.0,0.0,24.88673210144043,0.0,0.0,0.034534990787506104,0.5976858139038086,0.0,0.0,0.5976858139038086,0.0,0.0
4,0.0035652806982398033,25.428810119628906,0.049757253378629684,0.0009757730294950306,0.0,0.0,0.0,0.0,25.428810119628906,0.0,0.0,0.013014094904065132,0.7705360054969788,0.0,0.0,0.7705360054969788,0.0,0.0,0.003929479513317347,24.73350715637207,0.1327957957983017,1.0,12.059151649475098,24.66819953918457,24.903600692749023,0.0,24.3389949798584,25.028411865234375,0.04032805562019348,0.5252687335014343,0.5613583922386169,0.6263462901115417,0.0,0.33614450693130493,0.5353566408157349
5,0.003952736966311932,25.04433250427246,0.0517469197511673,0.0009652393637225032,0.029162511229515076,0.025423727929592133,0.0,0.0,25.04123878479004,0.0,25.162866592407227,0.013288144022226334,0.7819039821624756,0.0,0.0,0.7873758673667908,0.0,0.5721474885940552,0.004477489273995161,24.189329147338867,0.11812170594930649,1.0,12.06808090209961,24.168474197387695,24.363916397094727,0.0,24.033178329467773,24.16908836364746,0.03488634154200554,0.5803107023239136,0.6287309527397156,0.6791146397590637,0.0,0.3910940885543823,0.5892732739448547
6,0.0042267777025699615,24.874807357788086,0.053600411862134933,0.0009528895025141537,0.0879860445857048,0.050847455859184265,26.029926300048828,22.65694808959961,24.875797271728516,24.77825164794922,25.224252700805664,0.013630848377943039,0.7896307110786438,0.6418691873550415,0.7257485389709473,0.8007129430770874,0.3416350483894348,0.5957766175270081,0.004788894206285477,24.12586784362793,0.22025525569915771,1.0,11.915550231933594,23.981666564941406,24.169551849365234,0.0,24.151473999023438,24.185991287231445,0.06861794739961624,0.4224350154399872,0.4355849027633667,0.45200416445732117,0.0,0.29438620805740356,0.40973153710365295
7,0.004246525000780821,24.797697067260742,0.057953737676143646,0.0009387718746438622,0.14680957794189453,0.24231991171836853,24.374481201171875,25.009723663330078,24.83098602294922,24.576560974121094,23.60343360900879,0.015062139369547367,0.7849032878875732,0.6887794733047485,0.732374906539917,0.8088658452033997,0.34556055068969727,0.6136789321899414,0.003949382808059454,24.87226104736328,0.17343240976333618,1.0,12.1953125,24.680248260498047,24.958354949951172,0.0,24.758777618408203,25.106088638305664,0.05385361611843109,0.5293779969215393,0.6023793816566467,0.6047254800796509,0.0,0.3791731297969818,0.5313630104064941
8,0.0039624860510230064,25.066932678222656,0.06586414575576782,0.0009229423594661057,0.20563310384750366,0.6541313529014587,24.41720962524414,25.18341064453125,25.131128311157227,24.653722763061523,25.264148712158203,0.01798424683511257,0.7603864073753357,0.7663210034370422,0.7354840636253357,0.8148123025894165,0.4138779640197754,0.6300176382064819,0.004101485479623079,24.58209991455078,0.11865078657865524,1.0,12.257254600524902,24.461366653442383,24.807024002075195,0.0,24.211931228637695,24.975313186645508,0.03544033318758011,0.6342169642448425,0.7463603019714355,0.7258827686309814,0.0,0.48240146040916443,0.6021880507469177
9,0.0035539278760552406,25.53810691833496,0.05727611482143402,0.0009054634138010442,0.2644566297531128,1.2463806867599487,25.28731918334961,25.329669952392578,25.740917205810547,24.801115036010742,25.495851516723633,0.015531731769442558,0.7860321998596191,0.7908822298049927,0.7590299248695374,0.841378390789032,0.46846675872802734,0.6480255126953125,0.004260475281625986,24.33662223815918,0.11120384186506271,1.0,12.17550277709961,24.198726654052734,24.480052947998047,0.0,23.856496810913086,24.821165084838867,0.032798346132040024,0.6856694221496582,0.7883788347244263,0.7619004249572754,0.0,0.533750057220459,0.6432932615280151
10,0.003146948292851448,26.145954132080078,0.054224852472543716,0.0008864041301421821,0.3232802152633667,1.1427876949310303,25.7919921875,25.77338218688965,26.271705627441406,25.50409698486328,26.11774253845215,0.01492304913699627,0.7901206612586975,0.7936586737632751,0.7899388670921326,0.8449440598487854,0.4772728383541107,0.6937153935432434,0.0039702486246824265,24.699995040893555,0.10628043860197067,1.0,12.23214340209961,24.826690673828125,24.65984344482422,0.0,24.33350944519043,25.060895919799805,0.031448639929294586,0.6635700464248657,0.7768174409866333,0.7333269119262695,0.0,0.516809344291687,0.6922509670257568
11,0.0033127127680927515,25.86089515686035,0.05385498329997063,0.0008658395381644368,0.38210371136665344,1.6986228227615356,25.056324005126953,25.712854385375977,26.033676147460938,25.17551612854004,25.938434600830078,0.014633414335548878,0.7606542706489563,0.7531435489654541,0.7584114074707031,0.8202908039093018,0.45854687690734863,0.6896082162857056,0.003816590877249837,25.068574905395508,0.31227579712867737,1.0,11.93136215209961,24.83433723449707,25.392696380615234,0.0,24.953481674194336,25.37789535522461,0.10026803612709045,0.3278043270111084,0.38306647539138794,0.37685325741767883,0.0,0.22332163155078888,0.33786529302597046
12,0.0031531481072306633,26.11297035217285,0.0463201105594635,0.0008438508957624435,0.4409271776676178,2.230137825012207,25.718467712402344,25.882614135742188,26.25969123840332,25.858964920043945,26.125030517578125,0.012281925417482853,0.7670064568519592,0.7875182628631592,0.7602183222770691,0.8216875195503235,0.4836617708206177,0.7083724141120911,0.0034434327390044928,25.480737686157227,0.07079378515481949,1.0,11.796967506408691,25.406835556030273,25.642959594726562,0.0,24.725149154663086,25.807165145874023,0.02014853060245514,0.6983675956726074,0.7512197494506836,0.7404380440711975,0.0,0.46200671792030334,0.6951990127563477
13,0.0030509228818118572,26.25180435180664,0.04374729469418526,0.0008205249323509634,0.4997507631778717,2.547095537185669,26.086496353149414,26.207433700561523,26.39122772216797,25.787858963012695,26.11541748046875,0.011526874266564846,0.7749485373497009,0.7878875136375427,0.7727972865104675,0.8307430744171143,0.4895106554031372,0.7097547054290771,0.0035497683566063643,25.29474449157715,0.0782620757818222,1.0,12.001580238342285,25.232324600219727,25.51133918762207,0.0,24.66497039794922,25.49151039123535,0.022531263530254364,0.7061464190483093,0.7883849740028381,0.7558318972587585,0.0,0.5263535976409912,0.6887093782424927
14,0.002973234048113227,26.375404357910156,0.05638015642762184,0.0007959537324495614,0.5585741996765137,3.6218221187591553,26.421018600463867,26.44978904724121,26.440834045410156,26.16727638244629,26.342529296875,0.015815740451216698,0.7448104023933411,0.8034263849258423,0.7775753736495972,0.8298019766807556,0.5053361058235168,0.7170419096946716,0.0033612230326980352,25.66070556640625,0.07411984354257584,1.0,12.208054542541504,25.944503784179688,26.021635055541992,0.0,24.956880569458008,25.6763973236084,0.02133970707654953,0.6865575909614563,0.7886752486228943,0.7495232224464417,0.0,0.4960457682609558,0.7093846797943115
15,0.002992816036567092,26.367326736450195,0.04432205855846405,0.0007702343864366412,0.6173979043960571,4.299744129180908,26.30074119567871,26.20930290222168,26.66187286376953,25.61372184753418,26.306730270385742,0.011776731349527836,0.7726567983627319,0.813273549079895,0.7736050486564636,0.8329852223396301,0.5113192796707153,0.7471674084663391,0.0031658727675676346,25.957368850708008,0.08103058487176895,1.0,11.9962797164917,26.07402992248535,26.48770523071289,0.0,25.543075561523438,25.926443099975586,0.02383931539952755,0.6881771683692932,0.7842448353767395,0.7714859843254089,0.0,0.5105465054512024,0.7165051698684692
16,0.0028400328010320663,26.613393783569336,0.05845505744218826,0.0007434681174345315,0.6762213110923767,6.019332408905029,26.58124542236328,26.727466583251953,27.029403686523438,26.232337951660156,26.46269416809082,0.016640987247228622,0.7410821318626404,0.8161054849624634,0.7858588695526123,0.8356322050094604,0.528161883354187,0.7566487789154053,0.0030546272173523903,26.093008041381836,0.07558918744325638,1.0,11.924386024475098,25.95840072631836,26.349105834960938,0.0,25.709985733032227,26.325132369995117,0.022137122228741646,0.7143434882164001,0.7951248288154602,0.7681736350059509,0.0,0.5377846360206604,0.7316584587097168
17,0.0027911660727113485,26.69705581665039,0.05534616857767105,0.0007157608051784337,0.7350447177886963,6.638991832733154,26.77486228942871,26.78516387939453,26.992822647094727,26.235811233520508,26.639982223510742,0.015653695911169052,0.7502424716949463,0.8215664625167847,0.7911369800567627,0.8393914699554443,0.5352839231491089,0.7579948306083679,0.002838580636307597,26.57512664794922,0.06722047179937363,1.0,12.015067100524902,26.466054916381836,26.704130172729492,0.0,25.798202514648438,26.949560165405273,0.01956421695649624,0.7298782467842102,0.8149668574333191,0.7704159021377563,0.0,0.5412746071815491,0.730545699596405
18,0.002753585809841752,26.80881690979004,0.05635020509362221,0.0006872217054478824,0.7938684225082397,7.22775411605835,26.656709671020508,26.914569854736328,27.249284744262695,26.371749877929688,26.81332778930664,0.016026046127080917,0.7450283765792847,0.8229878544807434,0.7845272421836853,0.8320294618606567,0.5298470854759216,0.769163966178894,0.0030861853156238794,26.111549377441406,0.07515918463468552,1.0,12.026878356933594,25.769174575805664,26.24578857421875,0.0,25.556589126586914,26.411197662353516,0.021962111815810204,0.7142300605773926,0.7973524928092957,0.7547420859336853,0.0,0.5449251532554626,0.7496381998062134
19,0.0028592317830771208,26.63395118713379,0.059849414974451065,0.0006579634500667453,0.8526920676231384,8.77595329284668,26.63112449645996,26.621646881103516,26.988731384277344,26.27715301513672,26.80316162109375,0.017086496576666832,0.7347819209098816,0.8201045393943787,0.775495707988739,0.8308817148208618,0.528148889541626,0.7710403800010681,0.0031778186094015837,25.984025955200195,0.0686633288860321,1.0,11.900298118591309,26.13935089111328,26.018760681152344,0.0,25.67644500732422,25.959857940673828,0.019704924896359444,0.7188714146614075,0.7873935103416443,0.7461405396461487,0.0,0.5259057879447937,0.7193324565887451
20,0.0029057017527520657,26.571565628051758,0.05423729121685028,0.0006281015812419355,0.911515474319458,9.307997703552246,26.71758460998535,26.695280075073242,26.733964920043945,26.0838623046875,26.579254150390625,0.015169178135693073,0.7483543157577515,0.8172524571418762,0.7848056554794312,0.8367942571640015,0.5257070660591125,0.7727656364440918,0.0032235586550086737,26.2277774810791,0.0928393080830574,1.0,12.254742622375488,26.157127380371094,27.051239013671875,0.0,25.168947219848633,26.67491340637207,0.02771754376590252,0.6472007036209106,0.7413815259933472,0.699324905872345,0.0,0.504863440990448,0.6920777559280396
21,0.002772697014734149,26.809329986572266,0.06590744107961655,0.0005977537948638201,0.9703390002250671,11.191295623779297,26.816957473754883,27.212480545043945,26.619522094726562,26.364999771118164,26.96954917907715,0.019192619249224663,0.7250825762748718,0.8286250829696655,0.784469723701477,0.8275007009506226,0.5395241975784302,0.7873485684394836,0.0028616508934646845,26.556718826293945,0.07216380536556244,1.0,12.306733131408691,26.660911560058594,26.508710861206055,0.0,26.397048950195312,26.710935592651367,0.021188877522945404,0.7175357937812805,0.8023339509963989,0.7635785937309265,0.0,0.5375706553459167,0.7795783877372742
22,0.0027518451679497957,26.88623809814453,0.05734635517001152,0.0005670399405062199,1.0,12.137447357177734,27.019716262817383,26.858882904052734,0.0,26.61029815673828,27.037172317504883,0.016359837725758553,0.745541512966156,0.834352970123291,0.7842748165130615,0.0,0.5475401878356934,0.792023777961731,0.00287936651147902,26.518430709838867,0.08467385172843933,1.0,12.196335792541504,26.740310668945312,26.59588623046875,0.0,26.44606590270996,26.39760398864746,0.025341130793094635,0.6953739523887634,0.803470253944397,0.7533783316612244,0.0,0.5334563851356506,0.7458044290542603
23,0.00272763310931623,26.91219711303711,0.060377661138772964,0.0005360813229344785,1.0,12.212526321411133,27.018770217895508,26.885936737060547,0.0,26.633182525634766,27.157840728759766,0.017394550144672394,0.7386817932128906,0.8327234387397766,0.7870753407478333,0.0,0.5521994829177856,0.8026930689811707,0.00280180131085217,26.683454513549805,0.07788022607564926,1.0,12.188057899475098,26.740318298339844,26.517723083496094,0.0,26.576753616333008,26.874454498291016,0.023154383525252342,0.719453752040863,0.8121018409729004,0.7567983865737915,0.0,0.5544117093086243,0.7724003195762634
24,0.0025858571752905846,27.195907592773438,0.05350462719798088,0.0005050000618211925,1.0,12.008872032165527,27.23493003845215,27.353933334350586,0.0,26.943464279174805,27.212238311767578,0.015245715156197548,0.7599759101867676,0.8360837697982788,0.7913020849227905,0.0,0.5530286431312561,0.8030807375907898,0.0029760487377643585,26.282852172851562,0.07996223121881485,1.0,11.971912384033203,25.993694305419922,26.502490997314453,0.0,26.170988082885742,26.327312469482422,0.02367362193763256,0.7323799133300781,0.8044983744621277,0.7612072825431824,0.0,0.5419884920120239,0.7572775483131409
25,0.0025067469105124474,27.334203720092773,0.05314338579773903,0.00047391874250024557,1.0,12.11683464050293,27.39516258239746,27.517507553100586,0.0,26.946779251098633,27.40346336364746,0.01520462241023779,0.7628137469291687,0.840587854385376,0.7976582646369934,0.0,0.5622908473014832,0.8076577186584473,0.0025095052551478148,27.24799919128418,0.07941316813230515,1.0,12.343098640441895,27.343740463256836,27.299560546875,0.0,27.09172248840332,27.402603149414062,0.02395843155682087,0.7068021893501282,0.8239009976387024,0.7791481614112854,0.0,0.5514193177223206,0.8015210628509521
26,0.0024597367737442255,27.434402465820312,0.057283733040094376,0.0004429600667208433,1.0,12.04709529876709,27.473121643066406,27.363746643066406,0.0,27.29592514038086,27.548545837402344,0.016631873324513435,0.7563117146492004,0.841852068901062,0.7965845465660095,0.0,0.5614615678787231,0.8177624344825745,0.0025806725025177,27.069046020507812,0.06113852933049202,1.0,11.960564613342285,26.819143295288086,27.317913055419922,0.0,27.022632598876953,27.11690902709961,0.01779555156826973,0.7566724419593811,0.8288451433181763,0.7908480763435364,0.0,0.5574491024017334,0.8070083856582642
27,0.0024853325448930264,27.406503677368164,0.06200059503316879,0.00041224624146707356,1.0,12.178627967834473,27.588003158569336,27.46805763244629,0.0,27.105438232421875,27.543596267700195,0.018178487196564674,0.743568480014801,0.8415059447288513,0.7973967790603638,0.0,0.5620527863502502,0.8213397860527039,0.0027738201897591352,26.70609474182129,0.05410299077630043,1.0,11.9765625,26.82282257080078,26.84378433227539,0.0,25.96670913696289,26.89085578918457,0.0152566684409976,0.7744226455688477,0.8363123536109924,0.7963685989379883,0.0,0.5646043419837952,0.819324791431427
28,0.002418218180537224,27.555583953857422,0.058962974697351456,0.00038189857150427997,1.0,12.14097785949707,27.644960403442383,27.762441635131836,0.0,27.31283950805664,27.515365600585938,0.01723323203623295,0.7533463835716248,0.8460126519203186,0.8057115077972412,0.0,0.5705790519714355,0.819500744342804,0.002588871167972684,27.020721435546875,0.06223048269748688,1.0,12.121837615966797,27.19512939453125,26.984725952148438,0.0,26.68728256225586,27.173402786254883,0.018151305615901947,0.7557194828987122,0.8428530097007751,0.7837157249450684,0.0,0.5591362714767456,0.8105201721191406
29,0.002390436129644513,27.603763580322266,0.05531582608819008,0.0003520366153679788,1.0,12.212703704833984,27.685970306396484,27.686796188354492,0.0,27.346282958984375,27.7044620513916,0.016045374795794487,0.7645401358604431,0.849237322807312,0.8082551956176758,0.0,0.5766652226448059,0.8322876691818237,0.002517371205613017,27.259925842285156,0.040112897753715515,1.0,12.000465393066406,27.211763381958008,27.207677841186523,0.0,27.28132438659668,27.39961814880371,0.010850462131202221,0.8018304705619812,0.8302656412124634,0.7957228422164917,0.0,0.5643460750579834,0.8184158205986023
30,0.0023652527015656233,27.65839958190918,0.05318336933851242,0.00032277838909067214,1.0,12.09326457977295,27.797279357910156,27.838165283203125,0.0,27.21352195739746,27.76985740661621,0.01535978727042675,0.7726942896842957,0.8525364995002747,0.8146013617515564,0.0,0.5834217667579651,0.8381393551826477,0.002563633257523179,27.095827102661133,0.07006308436393738,1.0,12.309617042541504,27.37978172302246,27.119935989379883,0.0,26.83710479736328,27.161590576171875,0.02078748308122158,0.7419280409812927,0.8439744114875793,0.8131362795829773,0.0,0.5743236541748047,0.818627655506134
