image_index,method,total_loss,psnr_c,ssim_c,psnr_s,ssim_s,ber_img,ber_text,text_acc
0,original,0.08341458439826965,32.45531463623047,0.9402987360954285,20.835186004638672,0.7675999999046326,0.37933349609375,1.0,0.0
0,lsb,0.08719471842050552,32.45779800415039,0.9403020739555359,20.642213821411133,0.7690934538841248,0.37982177734375,1.0,0.0
0,dct,0.029927298426628113,31.846389770507812,0.9046912789344788,25.341392517089844,0.8974767327308655,0.3578084309895833,1.0,0.0
0,dwt,0.03102806583046913,31.817684173583984,0.9001075625419617,25.1820068359375,0.8724250197410583,0.3650919596354167,0.0,1.0
0,spread_spectrum,0.300630658864975,29.931983947753906,0.8011844754219055,15.299249649047852,0.6542779803276062,0.4288126627604167,0.0,1.0
0,statistical,0.016495609655976295,31.17498016357422,0.8795022368431091,28.0350399017334,0.8313447833061218,0.3426513671875,0.0,1.0
1,original,0.019863294437527657,27.639490127563477,0.9579038023948669,27.41735076904297,0.9280657768249512,0.3407084147135417,1.0,0.0
1,lsb,0.019855890423059464,27.640079498291016,0.9579054713249207,27.419086456298828,0.9280045032501221,0.3408101399739583,1.0,0.0
1,dct,0.03211415186524391,27.425460815429688,0.9535964131355286,25.191505432128906,0.9112687110900879,0.3600667317708333,1.0,0.0
1,dwt,0.03669419884681702,27.461400985717773,0.9544441103935242,24.579378128051758,0.9002597332000732,0.36358642578125,1.0,0.0
1,spread_spectrum,0.28901177644729614,26.48190689086914,0.9339249730110168,15.486891746520996,0.6984706521034241,0.418365478515625,0.0,1.0
1,statistical,0.0288853719830513,27.1392765045166,0.949368953704834,25.699893951416016,0.9316589832305908,0.3467915852864583,0.0,1.0
2,original,0.017207074910402298,30.483722686767578,0.8993697762489319,27.87812042236328,0.9446403384208679,0.3508809407552083,1.0,0.0
2,lsb,0.01720217801630497,30.484172821044922,0.8993704915046692,27.879383087158203,0.9446421265602112,0.3506876627604167,1.0,0.0
2,dct,0.03183687478303909,29.988771438598633,0.8576488494873047,25.116281509399414,0.930542528629303,0.371978759765625,1.0,0.0
2,dwt,0.03284024819731712,30.12516975402832,0.8705323338508606,24.97314453125,0.9188067317008972,0.3718770345052083,1.0,0.0
2,spread_spectrum,0.3303316533565521,28.180028915405273,0.7350454330444336,14.901735305786133,0.695643961429596,0.4369913736979167,0.0,1.0
2,statistical,0.023922093212604523,29.672691345214844,0.8331119418144226,26.41710662841797,0.9471256136894226,0.3574015299479167,0.0,1.0
3,original,0.044852741062641144,21.796932220458984,0.7600067257881165,24.185314178466797,0.9178540110588074,0.38360595703125,1.0,0.0
3,lsb,0.0448438823223114,21.7968807220459,0.7600061297416687,24.18632698059082,0.9178422093391418,0.38348388671875,1.0,0.0
3,dct,0.06357485055923462,21.687101364135742,0.7325439453125,22.470945358276367,0.9111097455024719,0.3922932942708333,1.0,0.0
3,dwt,0.0698838084936142,21.740310668945312,0.7407650947570801,22.00901222229004,0.8773458003997803,0.4044392903645833,1.0,0.0
3,spread_spectrum,0.3920285999774933,21.42877769470215,0.6335866451263428,14.230853080749512,0.6818423867225647,0.4481608072916667,0.0,1.0
3,statistical,0.05714717507362366,21.6754150390625,0.7123295664787292,22.992992401123047,0.9189164638519287,0.3887430826822917,0.0,1.0
4,original,0.0166061669588089,31.973735809326172,0.9587581753730774,27.969682693481445,0.9281511902809143,0.336883544921875,1.0,0.0
4,lsb,0.016586465761065483,31.973791122436523,0.9587626457214355,27.97517204284668,0.9281482696533203,0.3372294108072917,1.0,0.0
4,dct,0.032103415578603745,32.100494384765625,0.9479207396507263,25.02542495727539,0.8998851180076599,0.3653666178385417,1.0,0.0
4,dwt,0.03400528430938721,32.209346771240234,0.9523797035217285,24.769142150878906,0.881605327129364,0.3661600748697917,1.0,0.0
4,spread_spectrum,0.3084961473941803,30.110172271728516,0.8977298736572266,15.187843322753906,0.6771338582038879,0.4292195638020833,1.0,0.0
4,statistical,0.022944148629903793,31.560909271240234,0.9394888281822205,26.5321044921875,0.9367110133171082,0.3483683268229167,0.0,1.0
5,original,0.026569899171590805,27.754310607910156,0.9783881306648254,26.044736862182617,0.9225165247917175,0.3706461588541667,1.0,0.0
5,lsb,0.02657228894531727,27.754240036010742,0.978388249874115,26.044315338134766,0.9225156307220459,0.3702290852864583,1.0,0.0
5,dct,0.040447186678647995,27.360910415649414,0.9749364852905273,24.141313552856445,0.922285258769989,0.3866373697916667,1.0,0.0
5,dwt,0.04336249828338623,27.497840881347656,0.9761650562286377,23.819860458374023,0.9048598408699036,0.3850301106770833,0.0,1.0
5,spread_spectrum,0.3598155081272125,26.254375457763672,0.963996946811676,14.545293807983398,0.6809412837028503,0.441986083984375,0.0,1.0
5,statistical,0.03718879446387291,27.11183738708496,0.9726064801216125,24.536848068237305,0.9268608093261719,0.3743387858072917,0.0,1.0
6,original,0.05516889691352844,18.286222457885742,0.8566153049468994,23.964183807373047,0.9004039764404297,0.385009765625,1.0,0.0
6,lsb,0.05517422407865524,18.286226272583008,0.8566148281097412,23.96365737915039,0.9004086852073669,0.3854268391927083,1.0,0.0
6,dct,0.07024596631526947,18.249629974365234,0.8423762917518616,22.594919204711914,0.9140288233757019,0.3929036458333333,1.0,0.0
6,dwt,0.07495912164449692,18.26095962524414,0.8467113375663757,22.237064361572266,0.8754158020019531,0.3980509440104167,1.0,0.0
6,spread_spectrum,0.4103768765926361,18.171180725097656,0.7910513281822205,14.119253158569336,0.6627053618431091,0.4496256510416667,0.0,1.0
6,statistical,0.06733153760433197,18.218467712402344,0.8293859958648682,22.83903694152832,0.9034497737884521,0.3881022135416667,0.0,1.0
7,original,0.03240124136209488,32.24557113647461,0.9718273282051086,24.981760025024414,0.7208704948425293,0.3892822265625,1.0,0.0
7,lsb,0.033394359052181244,32.24635314941406,0.9718286395072937,24.848482131958008,0.7203217148780823,0.3895975748697917,1.0,0.0
7,dct,0.043740011751651764,31.32924461364746,0.9545919895172119,23.674150466918945,0.8402895927429199,0.394195556640625,1.0,0.0
7,dwt,0.04464449733495712,31.516847610473633,0.9549703598022461,23.58090591430664,0.7966160178184509,0.39984130859375,1.0,0.0
7,spread_spectrum,0.38962945342063904,28.41748809814453,0.8758370280265808,14.19357681274414,0.628050684928894,0.4547526041666667,0.0,1.0
7,statistical,0.02135954238474369,30.958141326904297,0.9432497620582581,26.87455177307129,0.81948322057724,0.370025634765625,0.0,1.0
8,original,0.022570855915546417,27.59202003479004,0.9561774134635925,26.817737579345703,0.9224333763122559,0.374664306640625,1.0,0.0
8,lsb,0.022562554106116295,27.591894149780273,0.9561762809753418,26.819387435913086,0.9224796295166016,0.374847412109375,1.0,0.0
8,dct,0.03307592496275902,27.24090576171875,0.9470996260643005,25.066890716552734,0.9300158023834229,0.3782958984375,1.0,0.0
8,dwt,0.03891819715499878,27.340457916259766,0.9511384963989258,24.317476272583008,0.9010180830955505,0.3874003092447917,0.0,1.0
8,spread_spectrum,0.3697478175163269,25.988426208496094,0.9113110899925232,14.430146217346191,0.6757586002349854,0.4446512858072917,0.0,1.0
8,statistical,0.02605413645505905,27.108524322509766,0.9425461888313293,26.18366050720215,0.9238028526306152,0.36767578125,0.0,1.0
