run_data_dir,method,pair_name,cover_score,cover_flagged_ratio,stego_score,stego_flagged_ratio,n_images_role_a,n_images_role_b,n_matched_images,score_gap,score_gap_median,score_gap_std,score_gap_sem,score_gap_ci95,score_gap_sign_consistency,flagged_gap,flagged_gap_median,flagged_gap_std,flagged_gap_sem,flagged_gap_ci95,score_gap_conf_weighted,score_gap_conf_weighted_ci95,pre_secret_score,pre_secret_flagged_ratio,secret_score,secret_flagged_ratio,source_csv,experiment,ablation_id,ablation_key
data/baseline/3,spread_spectrum,cover_vs_stego,0.045,0.05,0.0533333333333333,0.0666666666666666,15,15,15,0.0083333333333333,0.025,0.1341862600304233,0.0346467433591791,0.0679076169839911,0.7272727272727273,0.0166666666666666,0.0,0.1484042099261659,0.0383178022367406,0.0751028923840117,0.0047777777777777,0.0346267645002111,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,3,baseline/3
data/baseline/3,spread_spectrum,pre_secret_vs_secret,,,,,15,15,15,5.978333333333334,6.325,0.9039529591637788,0.2333996504397485,0.4574633148619071,1.0,0.1333333333333333,0.25,0.1290994448735805,0.0333333333333333,0.0653333333333333,3.0033055555555555,0.2329606615204579,0.0383333333333333,0.1166666666666666,6.016666666666666,0.25,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,3,baseline/3
data/baseline/3,statistical,cover_vs_stego,0.045,0.05,0.3949999999999999,0.4333333333333333,15,15,15,0.35,0.45,0.2072352010914858,0.0535078988383513,0.1048754817231685,0.9333333333333332,0.3833333333333333,0.5,0.2813657169355689,0.0726483157256779,0.1423906988223287,0.1779444444444445,0.0534502215750295,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,3,baseline/3
data/baseline/3,statistical,pre_secret_vs_secret,,,,,15,15,15,0.0733333333333333,0.0499999999999999,0.1297203952830122,0.0334936620396366,0.0656475775976878,0.8461538461538461,0.0833333333333333,0.0,0.1219875091185666,0.0314970394174356,0.0617341972581737,0.0369166666666666,0.0329032074874618,0.0383333333333333,0.1166666666666666,0.1116666666666666,0.2,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,3,baseline/3
data/baseline/4,dct,cover_vs_stego,0.045,0.05,0.3483333333333334,0.4,15,15,15,0.3033333333333334,0.3,0.1502577151176636,0.0387963752193259,0.0760408954298789,0.9333333333333332,0.35,0.25,0.2070196678027062,0.0534522483824848,0.1047664068296703,0.1549722222222222,0.0400428062773814,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,4,baseline/4
data/baseline/4,dct,pre_secret_vs_secret,,,,,15,15,15,1.4916666666666667,1.2,1.1425873937607365,0.2950147965081245,0.5782290011559241,0.9333333333333332,0.1166666666666666,0.25,0.1599851183555461,0.0413079799354701,0.0809636406735215,0.7477777777777778,0.2886700422777569,0.035,0.1,1.5266666666666666,0.2166666666666666,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,4,baseline/4
data/baseline/4,dwt,cover_vs_stego,0.045,0.05,0.36,0.45,15,15,15,0.315,0.375,0.2052437575177378,0.0529937103186154,0.1038676722244863,0.9333333333333332,0.4,0.5,0.2464026901522905,0.0636209010280351,0.1246969660149489,0.1611666666666666,0.0536658753564849,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,4,baseline/4
data/baseline/4,dwt,pre_secret_vs_secret,,,,,15,15,15,0.1233333333333333,0.075,0.1024114018949806,0.0264425102667343,0.0518273201227992,1.0,0.1,0.0,0.1581138830084189,0.0408248290463863,0.0800166649309171,0.0618888888888888,0.0258953761304652,0.035,0.1,0.1583333333333333,0.2,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,4,baseline/4
data/baseline/4,lsb,cover_vs_stego,0.045,0.05,0.425,0.5333333333333333,15,15,15,0.3799999999999999,0.45,0.2146841533841883,0.0554312100501066,0.108645171698209,0.9333333333333332,0.4833333333333333,0.5,0.2209287754221342,0.0570435645271949,0.1118053864733021,0.1967222222222222,0.0570590579797008,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,4,baseline/4
data/baseline/4,lsb,pre_secret_vs_secret,,,,,15,15,15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.1,0.035,0.1,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,4,baseline/4
data/baseline/4,original,cover_vs_stego,0.045,0.05,0.42,0.5,15,15,15,0.3749999999999999,0.45,0.2108655631303644,0.05444525428617,0.1067126984008932,0.9333333333333332,0.45,0.5,0.1936491673103708,0.0499999999999999,0.0979999999999999,0.1908333333333333,0.0545990028398972,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,4,baseline/4
data/baseline/4,original,pre_secret_vs_secret,,,,,15,15,15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383333333333333,0.1166666666666666,0.0383333333333333,0.1166666666666666,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,4,baseline/4
data/baseline/4,spread_spectrum,cover_vs_stego,0.045,0.05,0.16,0.1833333333333333,15,15,15,0.1149999999999999,0.125,0.1332291259447423,0.0343996124009171,0.0674232403057976,0.9333333333333332,0.1333333333333333,0.25,0.1290994448735805,0.0333333333333333,0.0653333333333333,0.0583333333333333,0.0339788670706868,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,4,baseline/4
data/baseline/4,spread_spectrum,pre_secret_vs_secret,,,,,15,15,15,6.413333333333333,6.550000000000001,0.642669284721006,0.1659364957895659,0.3252355317475492,1.0,0.15,0.25,0.1267731382092775,0.0327326835353988,0.0641560597293817,3.2291944444444445,0.1722074753220374,0.035,0.1,6.448333333333333,0.25,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,4,baseline/4
data/baseline/4,statistical,cover_vs_stego,0.045,0.05,0.3733333333333333,0.4833333333333333,15,15,15,0.3283333333333333,0.375,0.2072064762731219,0.0535004821221415,0.1048609449593974,0.9333333333333332,0.4333333333333333,0.5,0.2402875261808137,0.062041972479978,0.1216022660607569,0.1681111111111111,0.0541298890986039,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,4,baseline/4
data/baseline/4,statistical,pre_secret_vs_secret,,,,,15,15,15,0.065,0.05,0.088034084308295,0.0227303028283097,0.0445513935434871,0.8461538461538461,0.0833333333333333,0.0,0.1543033499620919,0.0398409536444797,0.0780882691431803,0.0328611111111111,0.0222839455025472,0.035,0.1,0.1,0.1833333333333333,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,4,baseline/4
data/baseline/5,dct,cover_vs_stego,0.045,0.05,0.4333333333333333,0.5,15,15,15,0.3883333333333333,0.425,0.1839222144070176,0.0474885115597312,0.0930774826570732,0.9333333333333332,0.45,0.5,0.2154729018428336,0.0556348640264186,0.1090443334917806,0.1975277777777777,0.0472075225617671,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,5,baseline/5
data/baseline/5,dct,pre_secret_vs_secret,,,,,15,15,15,1.41,1.575,1.042053261594627,0.2690569952011407,0.5273517105942358,1.0,0.1333333333333333,0.25,0.1290994448735805,0.0333333333333333,0.0653333333333333,0.7099999999999999,0.2664281359572026,0.035,0.1166666666666666,1.4449999999999998,0.25,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,5,baseline/5
data/baseline/5,dwt,cover_vs_stego,0.045,0.05,0.3516666666666666,0.4166666666666667,15,15,15,0.3066666666666666,0.375,0.2220976833566279,0.0573453752580978,0.1123969355058718,0.8666666666666667,0.3666666666666666,0.5,0.2968084198523318,0.0766356044734813,0.1502057847680234,0.1586944444444444,0.0584161705901692,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,5,baseline/5
data/baseline/5,dwt,pre_secret_vs_secret,,,,,15,15,15,0.13,0.1,0.1098700531147071,0.028368325730679,0.0556019184321308,1.0,0.1166666666666666,0.0,0.1599851183555461,0.0413079799354701,0.0809636406735215,0.0653611111111111,0.0281552236014808,0.035,0.1166666666666666,0.165,0.2333333333333333,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,5,baseline/5
data/baseline/5,lsb,cover_vs_stego,0.045,0.05,0.3766666666666667,0.4166666666666667,15,15,15,0.3316666666666667,0.45,0.2444868289372855,0.0631262277894112,0.123727406467246,0.9333333333333332,0.3666666666666666,0.5,0.2813657169355689,0.0726483157256779,0.1423906988223287,0.1691944444444444,0.062409246564833,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,5,baseline/5
data/baseline/5,lsb,pre_secret_vs_secret,,,,,15,15,15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.1166666666666666,0.035,0.1166666666666666,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,5,baseline/5
data/baseline/5,original,cover_vs_stego,0.045,0.05,0.3866666666666666,0.4333333333333333,15,15,15,0.3416666666666666,0.475,0.239729510271969,0.061897893391853,0.1213198710480319,0.9333333333333332,0.3833333333333333,0.5,0.2968084198523318,0.0766356044734813,0.1502057847680234,0.1741388888888888,0.0611636299680144,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,5,baseline/5
data/baseline/5,original,pre_secret_vs_secret,,,,,15,15,15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383333333333333,0.1166666666666666,0.0383333333333333,0.1166666666666666,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,5,baseline/5
data/baseline/5,spread_spectrum,cover_vs_stego,0.045,0.05,0.09,0.1333333333333333,15,15,15,0.045,0.075,0.127895046257245,0.0330223589477824,0.0647238235376536,0.8461538461538461,0.0833333333333333,0.0,0.1809367161139364,0.0467176592151156,0.0915666120616267,0.0227777777777777,0.0325534658980469,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,5,baseline/5
data/baseline/5,spread_spectrum,pre_secret_vs_secret,,,,,15,15,15,6.283333333333333,6.075,0.9235832135660286,0.2384681603318637,0.4673975942504529,1.0,0.1333333333333333,0.25,0.1290994448735805,0.0333333333333333,0.0653333333333333,3.156361111111111,0.237864359732315,0.035,0.1166666666666666,6.318333333333333,0.25,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,5,baseline/5
data/baseline/5,statistical,cover_vs_stego,0.045,0.05,0.3833333333333333,0.4166666666666667,15,15,15,0.3383333333333333,0.45,0.2205647513176335,0.0569495739075716,0.1116211648588405,0.9333333333333332,0.3666666666666666,0.5,0.3255032733358929,0.0840445837843942,0.1647273842174127,0.1730555555555555,0.0565536951778714,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,5,baseline/5
data/baseline/5,statistical,pre_secret_vs_secret,,,,,15,15,15,0.0766666666666666,0.05,0.0615765106730372,0.0158989866902824,0.0311620139129535,1.0,0.1166666666666666,0.0,0.1290994448735805,0.0333333333333333,0.0653333333333333,0.0384722222222222,0.0155437969446589,0.035,0.1166666666666666,0.1116666666666666,0.2333333333333333,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,5,baseline/5
data/baseline/6,dct,cover_vs_stego,0.045,0.05,0.4016666666666666,0.45,15,15,15,0.3566666666666666,0.4,0.1709915063331955,0.0441498170914257,0.0865336414991944,0.9333333333333332,0.4,0.5,0.1581138830084189,0.0408248290463863,0.0800166649309171,0.1793055555555555,0.0435624820881341,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,6,baseline/6
data/baseline/6,dct,pre_secret_vs_secret,,,,,15,15,15,1.2483333333333333,1.0,1.0752269970746156,0.2776224168708397,0.5441399370668459,1.0,0.1,0.0,0.1581138830084189,0.0408248290463863,0.0800166649309171,0.6281944444444444,0.2730580806371321,0.0383333333333333,0.1166666666666666,1.2866666666666666,0.2166666666666666,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,6,baseline/6
data/baseline/6,dwt,cover_vs_stego,0.045,0.05,0.44,0.5333333333333333,15,15,15,0.3950000000000001,0.475,0.2200243493018768,0.0568100427070861,0.1113476837058888,0.9333333333333332,0.4833333333333333,0.5,0.2581988897471611,0.0666666666666666,0.1306666666666666,0.2024444444444444,0.057394925776921,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,6,baseline/6
data/baseline/6,dwt,pre_secret_vs_secret,,,,,15,15,15,0.1066666666666666,0.075,0.0873553225679602,0.0225550473005524,0.0442078927090828,1.0,0.1,0.0,0.158113883008419,0.0408248290463863,0.0800166649309171,0.0535555555555555,0.0222365782517382,0.0383333333333333,0.1166666666666666,0.145,0.2166666666666666,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,6,baseline/6
data/baseline/6,lsb,cover_vs_stego,0.045,0.05,0.3416666666666667,0.4,15,15,15,0.2966666666666667,0.4,0.2225795737857961,0.0574697988318888,0.1126408057105022,0.8,0.35,0.5,0.280305955290694,0.0723746864455745,0.1418543854333261,0.1517222222222222,0.0572604711864461,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,6,baseline/6
data/baseline/6,lsb,pre_secret_vs_secret,,,,,15,15,15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383333333333333,0.1166666666666666,0.0383333333333333,0.1166666666666666,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,6,baseline/6
data/baseline/6,original,cover_vs_stego,0.045,0.05,0.3416666666666666,0.4,15,15,15,0.2966666666666666,0.4,0.2273423053668714,0.0586995308382862,0.115051080443041,0.8,0.35,0.5,0.280305955290694,0.0723746864455745,0.1418543854333261,0.1531111111111111,0.0592925211177078,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,6,baseline/6
data/baseline/6,original,pre_secret_vs_secret,,,,,15,15,15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383333333333333,0.1166666666666666,0.0383333333333333,0.1166666666666666,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,6,baseline/6
data/baseline/6,spread_spectrum,cover_vs_stego,0.045,0.05,0.1333333333333333,0.15,15,15,15,0.0883333333333333,0.1,0.1666011776097407,0.0430162390894046,0.0843118286152331,0.9333333333333332,0.1,0.0,0.2275647474581998,0.0587569651393003,0.1151636516730286,0.0453611111111111,0.0425450352386361,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,6,baseline/6
data/baseline/6,spread_spectrum,pre_secret_vs_secret,,,,,15,15,15,5.916666666666668,5.8500000000000005,1.0682791012161748,0.2758284778741114,0.5406238166332584,1.0,0.1333333333333333,0.25,0.1290994448735805,0.0333333333333333,0.0653333333333333,2.973166666666667,0.2768095571902311,0.0383333333333333,0.1166666666666666,5.955000000000001,0.25,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,6,baseline/6
data/baseline/6,statistical,cover_vs_stego,0.045,0.05,0.2983333333333333,0.35,15,15,15,0.2533333333333333,0.3249999999999999,0.2321996267582415,0.0599536858286831,0.117509224224219,0.8571428571428571,0.3,0.5,0.3017804310611087,0.0779193722473979,0.1527219696049,0.1284444444444444,0.0594625349004743,,,,,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,6,baseline/6
data/baseline/6,statistical,pre_secret_vs_secret,,,,,15,15,15,0.0816666666666666,0.075,0.1262320237084228,0.032592968372052,0.063882218009222,0.8461538461538461,0.0833333333333333,0.0,0.1219875091185666,0.0314970394174356,0.0617341972581737,0.0408611111111111,0.0319343934139361,0.0383333333333333,0.1166666666666666,0.12,0.2,C:\Users\antho\Documents\School\Courses\Winter2026\CS9874_DeptAISys\FinalProj\DeepSteganographyAuditProj\data\baseline\aletheia_batch_pair_comparison.csv,baseline,6,baseline/6
