method,pair_name,role_a,role_b,image_name,cover_mean_score,stego_mean_score,cover_max_score,stego_max_score,cover_flagged_ratio,stego_flagged_ratio,cover_mean_conf,stego_mean_conf,score_delta,max_score_delta,flagged_ratio_delta,confidence_delta,pair_mean_conf,score_delta_conf_weighted,pre_secret_mean_score,secret_mean_score,pre_secret_max_score,secret_max_score,pre_secret_flagged_ratio,secret_flagged_ratio,pre_secret_mean_conf,secret_mean_conf
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,5.775,23.0,0.25,0.0,0.5,2.8875,0.0,5.775,0.0,23.0,0.0,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,4.875,19.4,0.0,0.0,0.5,2.4375,0.075,4.95,0.3,19.7,0.25,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,5.8500000000000005,23.3,0.25,0.0,0.5,2.9250000000000003,0.0,5.8500000000000005,0.0,23.3,0.0,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,6.875,27.4,0.25,-0.06666666666666665,0.5333333333333333,3.6666666666666665,0.0,6.875,0.0,27.4,0.0,0.25,0.5666666666666667,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.4,0.4,0.25,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,5.625,22.4,0.25,-0.06666666666666676,0.5333333333333334,3.0000000000000004,0.0,5.625,0.0,22.4,0.0,0.25,0.5666666666666668,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,6.425,25.599999999999998,0.25,0.0,0.5,3.2125,0.025,6.45,0.1,25.7,0.0,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,5.825,23.4,0.0,0.0,0.5,2.9125,0.175,6.0,0.5,23.9,0.25,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,5.85,23.299999999999997,0.0,0.0,0.5,2.925,0.025,5.875,0.1,23.4,0.25,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,7.025,28.0,0.25,0.0,0.5,3.5125,0.0,7.025,0.0,28.0,0.0,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,7.0,27.9,0.0,0.0,0.5,3.5,0.025,7.025,0.1,28.0,0.25,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,7.6000000000000005,30.3,0.0,0.0,0.5,3.8000000000000003,0.05,7.65,0.2,30.5,0.25,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,6.425000000000001,25.6,0.0,0.0,0.5,3.2125000000000004,0.05,6.4750000000000005,0.2,25.8,0.25,0.25,0.5,0.5
statistical,cover_vs_stego,cover,stego,00099.png,0.0,0.42500000000000004,0.0,1.0,0.0,0.75,0.5,0.5,0.42500000000000004,1.0,0.75,0.0,0.5,0.21250000000000002,,,,,,,,
statistical,cover_vs_stego,cover,stego,00199.png,0.1,0.22499999999999998,0.4,0.6,0.25,0.25,0.5,0.5333333333333333,0.12499999999999997,0.19999999999999996,0.0,0.033333333333333326,0.5166666666666666,0.06458333333333331,,,,,,,,
statistical,cover_vs_stego,cover,stego,00299.png,0.0,0.15,0.0,0.3,0.0,0.0,0.5,0.5,0.15,0.3,0.0,0.0,0.5,0.075,,,,,,,,
statistical,cover_vs_stego,cover,stego,00399.png,0.0,0.05,0.0,0.2,0.0,0.0,0.5,0.5,0.05,0.2,0.0,0.0,0.5,0.025,,,,,,,,
statistical,cover_vs_stego,cover,stego,00499.png,0.0,0.375,0.0,1.0,0.0,0.25,0.5,0.5,0.375,1.0,0.25,0.0,0.5,0.1875,,,,,,,,
statistical,cover_vs_stego,cover,stego,00599.png,0.0,0.3,0.0,0.6,0.0,0.5,0.5333333333333333,0.5333333333333333,0.3,0.6,0.5,0.0,0.5333333333333333,0.16,,,,,,,,
statistical,cover_vs_stego,cover,stego,00699.png,0.0,0.425,0.0,1.0,0.0,0.5,0.5,0.5333333333333333,0.425,1.0,0.5,0.033333333333333326,0.5166666666666666,0.2195833333333333,,,,,,,,
statistical,cover_vs_stego,cover,stego,00799.png,0.15000000000000002,0.15,0.2,0.3,0.25,0.0,0.5,0.5,-2.7755575615628914e-17,0.09999999999999998,-0.25,0.0,0.5,-1.3877787807814457e-17,,,,,,,,
statistical,cover_vs_stego,cover,stego,00899.png,0.0,0.375,0.0,1.0,0.0,0.25,0.5,0.5,0.375,1.0,0.25,0.0,0.5,0.1875,,,,,,,,
statistical,cover_vs_stego,cover,stego,00999.png,0.0,0.47500000000000003,0.0,1.0,0.0,0.75,0.5666666666666668,0.5333333333333333,0.47500000000000003,1.0,0.75,-0.03333333333333344,0.55,0.26125000000000004,,,,,,,,
statistical,cover_vs_stego,cover,stego,01099.png,0.025,0.475,0.1,1.0,0.0,0.75,0.5,0.5,0.44999999999999996,0.9,0.75,0.0,0.5,0.22499999999999998,,,,,,,,
statistical,cover_vs_stego,cover,stego,01199.png,0.0,0.4,0.0,0.9,0.0,0.5,0.5,0.5333333333333333,0.4,0.9,0.5,0.033333333333333326,0.5166666666666666,0.20666666666666667,,,,,,,,
statistical,cover_vs_stego,cover,stego,01299.png,0.4,0.175,1.6,0.7,0.25,0.25,0.5,0.5,-0.22500000000000003,-0.9000000000000001,0.0,0.0,0.5,-0.11250000000000002,,,,,,,,
statistical,cover_vs_stego,cover,stego,01399.png,0.0,0.2,0.0,0.8,0.0,0.25,0.5,0.5,0.2,0.8,0.25,0.0,0.5,0.1,,,,,,,,
statistical,cover_vs_stego,cover,stego,01499.png,0.0,0.275,0.0,1.0,0.0,0.25,0.5,0.5,0.275,1.0,0.25,0.0,0.5,0.1375,,,,,,,,
statistical,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,0.15,0.6,0.25,0.0,0.5,0.075,0.025,0.175,0.1,0.7,0.0,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,0.025,0.1,0.25,0.0,0.5,0.0125,0.0,0.025,0.0,0.1,0.0,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,0.05,0.2,0.25,0.0,0.5,0.025,0.0,0.05,0.0,0.2,0.0,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,0.2,0.8,0.0,0.0,0.5,0.1,0.075,0.275,0.3,1.1,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,0.175,0.7,0.25,0.0,0.5,0.0875,0.0,0.175,0.0,0.7,0.0,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,0.0,0.0,0.0,-0.06666666666666665,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.4,0.4,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,0.05,0.2,0.25,-0.033333333333333326,0.5166666666666666,0.025833333333333333,0.0,0.05,0.0,0.2,0.0,0.25,0.5333333333333333,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,0.0,0.0,0.25,0.0,0.5,0.0,0.025,0.025,0.1,0.1,0.0,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,-0.12499999999999999,-0.3,0.0,0.0,0.5,-0.06249999999999999,0.175,0.05,0.5,0.2,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,0.025,0.1,0.0,0.0,0.5,0.0125,0.025,0.05,0.1,0.2,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,0.1,0.4,0.25,0.0,0.5,0.05,0.0,0.1,0.0,0.4,0.0,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,0.049999999999999996,0.19999999999999998,0.0,0.0,0.5,0.024999999999999998,0.025,0.075,0.1,0.3,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,0.12499999999999999,0.49999999999999994,0.0,0.0,0.5,0.06249999999999999,0.05,0.175,0.2,0.7,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,0.15000000000000002,0.6000000000000001,0.0,0.0,0.5,0.07500000000000001,0.05,0.2,0.2,0.8,0.25,0.25,0.5,0.5
