method,pair_name,image_name,tool,role_a,role_b,role_a_path,role_b_path,return_code,elapsed_sec,stdout_log,stderr_log
dct,cover_vs_stego,01499.png,print-diffs,cover,stego,data/baseline/1/results_raw/dct/cover/01499.png,data/baseline/1/results_raw/dct/stego/01499.png,0,0.9030823707580566,data/baseline/1/aletheia_outputs/logs/dct_cover_vs_stego_01499_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dct_cover_vs_stego_01499_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00099.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dct/pre_secret/00099.png,data/baseline/1/results_raw/dct/secret/00099.png,0,0.9404416084289551,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00099_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00099_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00199.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dct/pre_secret/00199.png,data/baseline/1/results_raw/dct/secret/00199.png,0,0.919452428817749,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00199_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00199_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00299.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dct/pre_secret/00299.png,data/baseline/1/results_raw/dct/secret/00299.png,0,0.8929517269134521,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00299_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00299_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00399.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dct/pre_secret/00399.png,data/baseline/1/results_raw/dct/secret/00399.png,0,0.9207963943481445,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00399_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00399_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00499.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dct/pre_secret/00499.png,data/baseline/1/results_raw/dct/secret/00499.png,0,0.9510278701782227,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00499_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00499_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00599.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dct/pre_secret/00599.png,data/baseline/1/results_raw/dct/secret/00599.png,0,0.8779628276824951,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00599_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00599_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00699.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dct/pre_secret/00699.png,data/baseline/1/results_raw/dct/secret/00699.png,0,0.9296219348907471,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00699_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00699_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00799.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dct/pre_secret/00799.png,data/baseline/1/results_raw/dct/secret/00799.png,0,0.9226236343383789,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00799_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00799_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00899.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dct/pre_secret/00899.png,data/baseline/1/results_raw/dct/secret/00899.png,0,0.9177277088165283,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00899_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00899_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00999.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dct/pre_secret/00999.png,data/baseline/1/results_raw/dct/secret/00999.png,0,0.8801391124725342,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00999_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_00999_print-diffs_stderr.txt
dct,pre_secret_vs_secret,01099.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dct/pre_secret/01099.png,data/baseline/1/results_raw/dct/secret/01099.png,0,0.901984691619873,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_01099_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_01099_print-diffs_stderr.txt
dct,pre_secret_vs_secret,01199.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dct/pre_secret/01199.png,data/baseline/1/results_raw/dct/secret/01199.png,0,0.8913722038269043,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_01199_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_01199_print-diffs_stderr.txt
dct,pre_secret_vs_secret,01299.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dct/pre_secret/01299.png,data/baseline/1/results_raw/dct/secret/01299.png,0,0.8645055294036865,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_01299_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_01299_print-diffs_stderr.txt
dct,pre_secret_vs_secret,01399.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dct/pre_secret/01399.png,data/baseline/1/results_raw/dct/secret/01399.png,0,0.8505609035491943,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_01399_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_01399_print-diffs_stderr.txt
dct,pre_secret_vs_secret,01499.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dct/pre_secret/01499.png,data/baseline/1/results_raw/dct/secret/01499.png,0,0.9506945610046387,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_01499_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dct_pre_secret_vs_secret_01499_print-diffs_stderr.txt
dwt,cover_vs_stego,00099.png,print-diffs,cover,stego,data/baseline/1/results_raw/dwt/cover/00099.png,data/baseline/1/results_raw/dwt/stego/00099.png,0,0.9399275779724121,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00099_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00099_print-diffs_stderr.txt
dwt,cover_vs_stego,00199.png,print-diffs,cover,stego,data/baseline/1/results_raw/dwt/cover/00199.png,data/baseline/1/results_raw/dwt/stego/00199.png,0,0.9126431941986084,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00199_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00199_print-diffs_stderr.txt
dwt,cover_vs_stego,00299.png,print-diffs,cover,stego,data/baseline/1/results_raw/dwt/cover/00299.png,data/baseline/1/results_raw/dwt/stego/00299.png,0,0.8543670177459717,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00299_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00299_print-diffs_stderr.txt
dwt,cover_vs_stego,00399.png,print-diffs,cover,stego,data/baseline/1/results_raw/dwt/cover/00399.png,data/baseline/1/results_raw/dwt/stego/00399.png,0,0.8623199462890625,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00399_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00399_print-diffs_stderr.txt
dwt,cover_vs_stego,00499.png,print-diffs,cover,stego,data/baseline/1/results_raw/dwt/cover/00499.png,data/baseline/1/results_raw/dwt/stego/00499.png,0,0.9545810222625732,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00499_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00499_print-diffs_stderr.txt
dwt,cover_vs_stego,00599.png,print-diffs,cover,stego,data/baseline/1/results_raw/dwt/cover/00599.png,data/baseline/1/results_raw/dwt/stego/00599.png,0,0.887052059173584,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00599_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00599_print-diffs_stderr.txt
dwt,cover_vs_stego,00699.png,print-diffs,cover,stego,data/baseline/1/results_raw/dwt/cover/00699.png,data/baseline/1/results_raw/dwt/stego/00699.png,0,0.8711388111114502,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00699_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00699_print-diffs_stderr.txt
dwt,cover_vs_stego,00799.png,print-diffs,cover,stego,data/baseline/1/results_raw/dwt/cover/00799.png,data/baseline/1/results_raw/dwt/stego/00799.png,0,0.9097068309783936,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00799_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00799_print-diffs_stderr.txt
dwt,cover_vs_stego,00899.png,print-diffs,cover,stego,data/baseline/1/results_raw/dwt/cover/00899.png,data/baseline/1/results_raw/dwt/stego/00899.png,0,0.8879897594451904,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00899_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00899_print-diffs_stderr.txt
dwt,cover_vs_stego,00999.png,print-diffs,cover,stego,data/baseline/1/results_raw/dwt/cover/00999.png,data/baseline/1/results_raw/dwt/stego/00999.png,0,0.9333879947662354,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00999_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_00999_print-diffs_stderr.txt
dwt,cover_vs_stego,01099.png,print-diffs,cover,stego,data/baseline/1/results_raw/dwt/cover/01099.png,data/baseline/1/results_raw/dwt/stego/01099.png,0,0.8487372398376465,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_01099_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_01099_print-diffs_stderr.txt
dwt,cover_vs_stego,01199.png,print-diffs,cover,stego,data/baseline/1/results_raw/dwt/cover/01199.png,data/baseline/1/results_raw/dwt/stego/01199.png,0,0.919731855392456,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_01199_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_01199_print-diffs_stderr.txt
dwt,cover_vs_stego,01299.png,print-diffs,cover,stego,data/baseline/1/results_raw/dwt/cover/01299.png,data/baseline/1/results_raw/dwt/stego/01299.png,0,0.8418068885803223,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_01299_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_01299_print-diffs_stderr.txt
dwt,cover_vs_stego,01399.png,print-diffs,cover,stego,data/baseline/1/results_raw/dwt/cover/01399.png,data/baseline/1/results_raw/dwt/stego/01399.png,0,0.9599912166595459,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_01399_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_01399_print-diffs_stderr.txt
dwt,cover_vs_stego,01499.png,print-diffs,cover,stego,data/baseline/1/results_raw/dwt/cover/01499.png,data/baseline/1/results_raw/dwt/stego/01499.png,0,0.8724098205566406,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_01499_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_cover_vs_stego_01499_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00099.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dwt/pre_secret/00099.png,data/baseline/1/results_raw/dwt/secret/00099.png,0,0.9385824203491211,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00099_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00099_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00199.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dwt/pre_secret/00199.png,data/baseline/1/results_raw/dwt/secret/00199.png,0,0.9392061233520508,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00199_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00199_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00299.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dwt/pre_secret/00299.png,data/baseline/1/results_raw/dwt/secret/00299.png,0,0.9616572856903076,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00299_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00299_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00399.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dwt/pre_secret/00399.png,data/baseline/1/results_raw/dwt/secret/00399.png,0,0.8684639930725098,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00399_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00399_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00499.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dwt/pre_secret/00499.png,data/baseline/1/results_raw/dwt/secret/00499.png,0,0.8682513236999512,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00499_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00499_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00599.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dwt/pre_secret/00599.png,data/baseline/1/results_raw/dwt/secret/00599.png,0,0.8803360462188721,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00599_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00599_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00699.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dwt/pre_secret/00699.png,data/baseline/1/results_raw/dwt/secret/00699.png,0,0.8987488746643066,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00699_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00699_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00799.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dwt/pre_secret/00799.png,data/baseline/1/results_raw/dwt/secret/00799.png,0,0.8692338466644287,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00799_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00799_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00899.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dwt/pre_secret/00899.png,data/baseline/1/results_raw/dwt/secret/00899.png,0,0.910811185836792,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00899_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00899_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00999.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dwt/pre_secret/00999.png,data/baseline/1/results_raw/dwt/secret/00999.png,0,0.9300799369812012,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00999_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00999_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,01099.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dwt/pre_secret/01099.png,data/baseline/1/results_raw/dwt/secret/01099.png,0,0.8895835876464844,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01099_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01099_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,01199.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dwt/pre_secret/01199.png,data/baseline/1/results_raw/dwt/secret/01199.png,0,0.9215564727783203,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01199_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01199_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,01299.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dwt/pre_secret/01299.png,data/baseline/1/results_raw/dwt/secret/01299.png,0,0.9276180267333984,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01299_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01299_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,01399.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dwt/pre_secret/01399.png,data/baseline/1/results_raw/dwt/secret/01399.png,0,0.8686079978942871,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01399_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01399_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,01499.png,print-diffs,pre_secret,secret,data/baseline/1/results_raw/dwt/pre_secret/01499.png,data/baseline/1/results_raw/dwt/secret/01499.png,0,0.8901207447052002,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01499_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01499_print-diffs_stderr.txt
lsb,cover_vs_stego,00099.png,print-diffs,cover,stego,data/baseline/1/results_raw/lsb/cover/00099.png,data/baseline/1/results_raw/lsb/stego/00099.png,0,0.9296653270721436,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00099_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00099_print-diffs_stderr.txt
lsb,cover_vs_stego,00199.png,print-diffs,cover,stego,data/baseline/1/results_raw/lsb/cover/00199.png,data/baseline/1/results_raw/lsb/stego/00199.png,0,0.8587749004364014,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00199_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00199_print-diffs_stderr.txt
lsb,cover_vs_stego,00299.png,print-diffs,cover,stego,data/baseline/1/results_raw/lsb/cover/00299.png,data/baseline/1/results_raw/lsb/stego/00299.png,0,0.9407472610473633,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00299_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00299_print-diffs_stderr.txt
lsb,cover_vs_stego,00399.png,print-diffs,cover,stego,data/baseline/1/results_raw/lsb/cover/00399.png,data/baseline/1/results_raw/lsb/stego/00399.png,0,0.8650164604187012,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00399_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00399_print-diffs_stderr.txt
lsb,cover_vs_stego,00499.png,print-diffs,cover,stego,data/baseline/1/results_raw/lsb/cover/00499.png,data/baseline/1/results_raw/lsb/stego/00499.png,0,0.8756811618804932,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00499_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00499_print-diffs_stderr.txt
lsb,cover_vs_stego,00599.png,print-diffs,cover,stego,data/baseline/1/results_raw/lsb/cover/00599.png,data/baseline/1/results_raw/lsb/stego/00599.png,0,0.871269702911377,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00599_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00599_print-diffs_stderr.txt
lsb,cover_vs_stego,00699.png,print-diffs,cover,stego,data/baseline/1/results_raw/lsb/cover/00699.png,data/baseline/1/results_raw/lsb/stego/00699.png,0,0.9273855686187744,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00699_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00699_print-diffs_stderr.txt
lsb,cover_vs_stego,00799.png,print-diffs,cover,stego,data/baseline/1/results_raw/lsb/cover/00799.png,data/baseline/1/results_raw/lsb/stego/00799.png,0,0.9537432193756104,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00799_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00799_print-diffs_stderr.txt
lsb,cover_vs_stego,00899.png,print-diffs,cover,stego,data/baseline/1/results_raw/lsb/cover/00899.png,data/baseline/1/results_raw/lsb/stego/00899.png,0,0.9586830139160156,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00899_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00899_print-diffs_stderr.txt
lsb,cover_vs_stego,00999.png,print-diffs,cover,stego,data/baseline/1/results_raw/lsb/cover/00999.png,data/baseline/1/results_raw/lsb/stego/00999.png,0,0.8923137187957764,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00999_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_00999_print-diffs_stderr.txt
lsb,cover_vs_stego,01099.png,print-diffs,cover,stego,data/baseline/1/results_raw/lsb/cover/01099.png,data/baseline/1/results_raw/lsb/stego/01099.png,0,0.9261355400085449,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_01099_print-diffs_stdout.txt,data/baseline/1/aletheia_outputs/logs/lsb_cover_vs_stego_01099_print-diffs_stderr.txt
