method,pair_name,role_a,role_b,image_name,cover_mean_score,stego_mean_score,cover_max_score,stego_max_score,cover_flagged_ratio,stego_flagged_ratio,cover_mean_conf,stego_mean_conf,score_delta,max_score_delta,flagged_ratio_delta,confidence_delta,pair_mean_conf,score_delta_conf_weighted,pre_secret_mean_score,secret_mean_score,pre_secret_max_score,secret_max_score,pre_secret_flagged_ratio,secret_flagged_ratio,pre_secret_mean_conf,secret_mean_conf
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,4.775,19.0,0.25,0.0,0.5,2.3875,0.0,4.775,0.0,19.0,0.0,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,6.175000000000001,24.6,0.25,0.0,0.5,3.0875000000000004,0.0,6.175000000000001,0.0,24.6,0.0,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,5.175000000000001,20.6,0.0,0.0,0.5,2.5875000000000004,0.1,5.275,0.4,21.0,0.25,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,6.325,25.2,0.25,-0.033333333333333326,0.5166666666666666,3.2679166666666664,0.0,6.325,0.0,25.2,0.0,0.25,0.5333333333333333,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,6.225,24.799999999999997,0.25,0.0,0.5,3.1125,0.025,6.25,0.1,24.9,0.0,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,5.2250000000000005,21.0,0.0,0.0,0.5,2.6125000000000003,0.175,5.4,0.5,21.5,0.25,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,4.8,19.099999999999998,0.0,0.0,0.5,2.4,0.025,4.825,0.1,19.2,0.25,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,5.8500000000000005,23.3,0.25,0.0,0.5,2.9250000000000003,0.0,5.8500000000000005,0.0,23.3,0.0,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,7.775,31.0,0.0,0.0,0.5,3.8875,0.05,7.825,0.2,31.2,0.25,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,7.4,29.5,0.0,0.0,0.5,3.7,0.05,7.45,0.2,29.7,0.25,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,7.15,28.5,0.0,0.0,0.5,3.575,0.05,7.2,0.2,28.7,0.25,0.25,0.5,0.5
statistical,cover_vs_stego,cover,stego,00099.png,0.0,0.25,0.0,0.5,0.0,0.5,0.5,0.5,0.25,0.5,0.5,0.0,0.5,0.125,,,,,,,,
statistical,cover_vs_stego,cover,stego,00199.png,0.1,0.1,0.4,0.3,0.25,0.25,0.5,0.5333333333333333,0.0,-0.10000000000000003,0.0,0.033333333333333326,0.5166666666666666,0.0,,,,,,,,
statistical,cover_vs_stego,cover,stego,00299.png,0.0,0.1,0.0,0.2,0.0,0.0,0.5,0.5,0.1,0.2,0.0,0.0,0.5,0.05,,,,,,,,
statistical,cover_vs_stego,cover,stego,00399.png,0.0,0.025,0.0,0.1,0.0,0.0,0.5,0.5,0.025,0.1,0.0,0.0,0.5,0.0125,,,,,,,,
statistical,cover_vs_stego,cover,stego,00499.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5,0.475,1.0,0.5,0.0,0.5,0.2375,,,,,,,,
statistical,cover_vs_stego,cover,stego,00599.png,0.0,0.45,0.0,1.0,0.0,0.5,0.5,0.5,0.45,1.0,0.5,0.0,0.5,0.225,,,,,,,,
statistical,cover_vs_stego,cover,stego,00699.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5,0.475,1.0,0.5,0.0,0.5,0.2375,,,,,,,,
statistical,cover_vs_stego,cover,stego,00799.png,0.15000000000000002,0.125,0.2,0.3,0.25,0.0,0.5,0.5,-0.025000000000000022,0.09999999999999998,-0.25,0.0,0.5,-0.012500000000000011,,,,,,,,
statistical,cover_vs_stego,cover,stego,00899.png,0.0,0.39999999999999997,0.0,1.0,0.0,0.5,0.5,0.5,0.39999999999999997,1.0,0.5,0.0,0.5,0.19999999999999998,,,,,,,,
statistical,cover_vs_stego,cover,stego,00999.png,0.0,0.4,0.0,1.0,0.0,0.5,0.5666666666666668,0.5666666666666667,0.4,1.0,0.5,-1.1102230246251565e-16,0.5666666666666667,0.22666666666666668,,,,,,,,
statistical,cover_vs_stego,cover,stego,01099.png,0.025,0.45,0.1,1.0,0.0,0.5,0.5,0.5,0.425,0.9,0.5,0.0,0.5,0.2125,,,,,,,,
statistical,cover_vs_stego,cover,stego,01199.png,0.0,0.32499999999999996,0.0,0.7,0.0,0.5,0.5,0.5,0.32499999999999996,0.7,0.5,0.0,0.5,0.16249999999999998,,,,,,,,
statistical,cover_vs_stego,cover,stego,01299.png,0.4,0.175,1.6,0.4,0.25,0.25,0.5,0.5,-0.22500000000000003,-1.2000000000000002,0.0,0.0,0.5,-0.11250000000000002,,,,,,,,
statistical,cover_vs_stego,cover,stego,01399.png,0.0,0.55,0.0,0.8,0.0,0.75,0.5,0.5,0.55,0.8,0.75,0.0,0.5,0.275,,,,,,,,
statistical,cover_vs_stego,cover,stego,01499.png,0.0,0.175,0.0,0.4,0.0,0.0,0.5,0.5,0.175,0.4,0.0,0.0,0.5,0.0875,,,,,,,,
statistical,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,0.07500000000000001,0.30000000000000004,0.25,0.0,0.5,0.037500000000000006,0.025,0.1,0.1,0.4,0.0,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,0.025,0.1,0.0,-0.033333333333333326,0.5166666666666666,0.012916666666666667,0.0,0.025,0.0,0.1,0.0,0.0,0.5333333333333333,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,0.025,0.1,0.0,0.0,0.5,0.0125,0.0,0.025,0.0,0.1,0.0,0.0,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,0.02500000000000001,0.10000000000000003,0.0,0.0,0.5,0.012500000000000004,0.075,0.1,0.3,0.4,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,0.15,0.6,0.25,0.0,0.5,0.075,0.0,0.15,0.0,0.6,0.0,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,-0.05,-0.2,0.0,0.0,0.5,-0.025,0.1,0.05,0.4,0.2,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,0.075,0.3,0.25,0.0,0.5,0.0375,0.0,0.075,0.0,0.3,0.0,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,0.1,0.30000000000000004,0.25,0.0,0.5,0.05,0.025,0.125,0.1,0.4,0.0,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,-0.07499999999999998,-0.2,0.0,0.0,0.5,-0.03749999999999999,0.175,0.1,0.5,0.3,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.025,0.025,0.1,0.1,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,0.45,1.8,0.25,0.0,0.5,0.225,0.0,0.45,0.0,1.8,0.0,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,0.075,0.3,0.0,0.0,0.5,0.0375,0.05,0.125,0.2,0.5,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,0.175,0.7,0.0,0.0,0.5,0.0875,0.05,0.225,0.2,0.9,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,0.175,0.7,0.0,0.0,0.5,0.0875,0.05,0.225,0.2,0.9,0.25,0.25,0.5,0.5
