epoch,cover_loss,cover_psnr,loss,lr,noise_prob,payload_len,psnr_dct,psnr_dwt,psnr_none,psnr_spread_spectrum,psnr_statistical,secret_loss,secret_ssim,ssim_dct,ssim_dwt,ssim_none,ssim_spread_spectrum,ssim_statistical,val_cover_loss,val_cover_psnr,val_loss,val_noise_prob,val_payload_len,val_psnr_dct,val_psnr_dwt,val_psnr_none,val_psnr_spread_spectrum,val_psnr_statistical,val_secret_loss,val_secret_ssim,val_ssim_dct,val_ssim_dwt,val_ssim_none,val_ssim_spread_spectrum,val_ssim_statistical
0,0.04905661568045616,13.93504810333252,0.25675585865974426,0.0009997556917369366,0.0,0.0,0.0,0.0,13.93504810333252,0.0,0.0,0.03503233566880226,0.3402811586856842,0.0,0.0,0.3402811586856842,0.0,0.0,0.024491220712661743,16.65410614013672,0.296923965215683,0.0,0.0,0.0,0.0,16.65410614013672,0.0,0.0,0.07417652755975723,0.17630891501903534,0.0,0.0,0.17630891501903534,0.0,0.0
1,0.021682607010006905,17.21561050415039,0.12111882865428925,0.0009990233229473233,0.0,0.0,0.0,0.0,17.21561050415039,0.0,0.0,0.018449265509843826,0.4882872700691223,0.0,0.0,0.4882872700691223,0.0,0.0,0.024067359045147896,16.647340774536133,0.2751922905445099,0.0,0.0,0.0,0.0,16.647340774536133,0.0,0.0,0.06736711412668228,0.23213063180446625,0.0,0.0,0.23213063180446625,0.0,0.0
2,0.018940286710858345,17.876405715942383,0.10598189383745193,0.0009978031739592552,0.0,0.0,0.0,0.0,17.876405715942383,0.0,0.0,0.01620352640748024,0.5476465225219727,0.0,0.0,0.5476465225219727,0.0,0.0,0.017750931903719902,18.2741756439209,0.22316567599773407,0.0,0.0,0.0,0.0,18.2741756439209,0.0,0.0,0.056476328521966934,0.32711222767829895,0.0,0.0,0.32711222767829895,0.0,0.0
3,0.016450826078653336,18.594106674194336,0.09342927485704422,0.0009960968745872378,0.0,0.0,0.0,0.0,18.594106674194336,0.0,0.0,0.014554151333868504,0.5835395455360413,0.0,0.0,0.5835395455360413,0.0,0.0,0.01575235277414322,18.898469924926758,0.19327789545059204,0.0,0.0,0.0,0.0,18.898469924926758,0.0,0.0,0.04854649677872658,0.40430572628974915,0.0,0.0,0.40430572628974915,0.0,0.0
4,0.014799906872212887,19.14242935180664,0.08552029728889465,0.000993905821815133,0.0,0.0,0.0,0.0,19.14242935180664,0.0,0.0,0.013595027849078178,0.6102519035339355,0.0,0.0,0.6102519035339355,0.0,0.0,0.014230940490961075,19.45826530456543,0.1867464929819107,0.0,0.0,0.0,0.0,19.45826530456543,0.0,0.0,0.04791394993662834,0.45053502917289734,0.0,0.0,0.45053502917289734,0.0,0.0
5,0.013364997692406178,19.68840217590332,0.07910403609275818,0.0009912322275340557,0.0,0.0,0.0,0.0,19.68840217590332,0.0,0.0,0.012911700643599033,0.6291832327842712,0.0,0.0,0.6291832327842712,0.0,0.0,0.013054263778030872,19.898221969604492,0.16028118133544922,0.0,0.0,0.0,0.0,19.898221969604492,0.0,0.0,0.040285270661115646,0.5155887603759766,0.0,0.0,0.5155887603759766,0.0,0.0
6,0.012175224721431732,20.19646644592285,0.07379129528999329,0.0009880787692964077,0.0,0.0,0.0,0.0,20.19646644592285,0.0,0.0,0.012346062809228897,0.6461589336395264,0.0,0.0,0.6461589336395264,0.0,0.0,0.011945725418627262,20.40032386779785,0.13421468436717987,0.0,0.0,0.0,0.0,20.40032386779785,0.0,0.0,0.03271912410855293,0.5485014915466309,0.0,0.0,0.5485014915466309,0.0,0.0
7,0.01124118734151125,20.643280029296875,0.06976722180843353,0.0009844487067312002,0.0,0.0,0.0,0.0,20.643280029296875,0.0,0.0,0.011949947103857994,0.6616013050079346,0.0,0.0,0.6616013050079346,0.0,0.0,0.011109557934105396,20.850234985351562,0.14285136759281158,0.0,0.0,0.0,0.0,20.850234985351562,0.0,0.0,0.036443937569856644,0.5545060634613037,0.0,0.0,0.5545060634613037,0.0,0.0
8,0.010706751607358456,20.918739318847656,0.06722887605428696,0.000980345532298088,0.0,0.0,0.0,0.0,20.918739318847656,0.0,0.0,0.011644182726740837,0.6742506623268127,0.0,0.0,0.6742506623268127,0.0,0.0,0.01067651528865099,21.107885360717773,0.14520679414272308,0.0,0.0,0.0,0.0,21.107885360717773,0.0,0.0,0.03766687214374542,0.5565325021743774,0.0,0.0,0.5565325021743774,0.0,0.0
9,0.010181870311498642,21.185075759887695,0.06497928500175476,0.0009757730294950306,0.0,0.0,0.0,0.0,21.185075759887695,0.0,0.0,0.01142480131238699,0.6840100288391113,0.0,0.0,0.6840100288391113,0.0,0.0,0.010483580641448498,21.068578720092773,0.12317982316017151,1.0,11.897601127624512,21.2104434967041,20.697681427001953,0.0,20.837841033935547,21.24120330810547,0.030519748106598854,0.5046345591545105,0.5125599503517151,0.569272518157959,0.0,0.3121405243873596,0.5267248749732971
10,0.009390674531459808,21.560428619384766,0.06216428056359291,0.0009707360295578837,0.01416464801877737,0.0,0.0,0.0,21.560428619384766,0.0,0.0,0.011285651475191116,0.6949628591537476,0.0,0.0,0.6949628591537476,0.0,0.0,0.009287075139582157,21.630096435546875,0.12617100775241852,1.0,12.19503402709961,21.54374122619629,21.69028091430664,0.0,21.31343650817871,21.861970901489258,0.03272557631134987,0.5174145698547363,0.523079514503479,0.5789644718170166,0.0,0.3237425684928894,0.5260737538337708
11,0.008582508191466331,21.88011360168457,0.06369122117757797,0.0009652393637225032,0.042736079543828964,0.050847455859184265,21.5838623046875,21.61574935913086,21.883512496948242,22.073089599609375,21.970794677734375,0.012610343284904957,0.6926069855690002,0.5783766508102417,0.6236186623573303,0.7025805711746216,0.3413546085357666,0.5755220055580139,0.008420462720096111,21.875625610351562,0.20688635110855103,1.0,12.242560386657715,21.85338592529297,21.85696792602539,0.0,21.865678787231445,22.062145233154297,0.06050541624426842,0.429472953081131,0.47866952419281006,0.5219407677650452,0.0,0.3054776191711426,0.47290071845054626
12,0.007364789955317974,22.393735885620117,0.061428915709257126,0.0009592885617166758,0.07130748778581619,0.0762711837887764,22.60082244873047,22.445579528808594,22.405282974243164,21.900733947753906,21.972686767578125,0.013083922676742077,0.6990465521812439,0.5863497257232666,0.6274499297142029,0.711707353591919,0.34930941462516785,0.5788687467575073,0.0069857146590948105,22.496360778808594,0.2145814150571823,1.0,12.0412015914917,22.54706382751465,22.488887786865234,0.0,22.42365074157715,22.527009963989258,0.06451665610074997,0.4118562638759613,0.45757484436035156,0.48246076703071594,0.0,0.27947357296943665,0.4658946692943573
13,0.006245792377740145,22.978303909301758,0.06578844040632248,0.0009528895025141537,0.0998789370059967,0.11864406615495682,22.791065216064453,22.92547607421875,22.99369239807129,22.757421493530273,23.15399932861328,0.01566384546458721,0.6903077363967896,0.5915224552154541,0.6248934268951416,0.7166090607643127,0.3635694980621338,0.5855240225791931,0.00605175644159317,22.981496810913086,0.22792308032512665,1.0,11.9982328414917,22.97947120666504,23.041059494018555,0.0,23.14213752746582,22.857826232910156,0.06990416347980499,0.41144612431526184,0.42483463883399963,0.456620991230011,0.0,0.25419169664382935,0.4367186427116394
14,0.005486548878252506,23.452621459960938,0.06086445972323418,0.0009460482397116721,0.12845036387443542,0.1759798675775528,23.196128845214844,23.818031311035156,23.46333885192871,22.959632873535156,23.25065803527832,0.01478633563965559,0.7055593132972717,0.6113696098327637,0.6626586318016052,0.7220532298088074,0.36887669563293457,0.5794504880905151,0.005104063078761101,23.674985885620117,0.16061703860759735,1.0,12.187407493591309,23.65018653869629,23.85210609436035,0.0,23.810871124267578,23.568527221679688,0.048421889543533325,0.4931480884552002,0.5254837870597839,0.5556209683418274,0.0,0.3296970725059509,0.5150686502456665
15,0.005203176289796829,23.62331771850586,0.06301625072956085,0.0009387718746438622,0.15702177584171295,0.23331567645072937,23.524309158325195,23.751697540283203,23.635032653808594,23.489627838134766,23.164474487304688,0.015788568183779716,0.7073544263839722,0.6221240758895874,0.6584562063217163,0.7279584407806396,0.3842731714248657,0.5851173996925354,0.0061147939413785934,22.80257225036621,0.22338247299194336,1.0,11.981492042541504,22.891010284423828,22.768253326416016,0.0,22.75460433959961,22.752532958984375,0.06832719594240189,0.48377546668052673,0.5446498990058899,0.561455249786377,0.0,0.34747380018234253,0.5034545063972473
16,0.006252386141568422,22.856773376464844,0.06818780303001404,0.0009310673922300339,0.18559324741363525,0.43869173526763916,22.94681739807129,22.546770095825195,22.872098922729492,22.893592834472656,22.764366149902344,0.01645706407725811,0.7000510096549988,0.6356617212295532,0.6595975756645203,0.7328430414199829,0.3867936134338379,0.6163092255592346,0.005480790510773659,23.382863998413086,0.18866658210754395,1.0,12.260788917541504,23.495620727539062,23.318889617919922,0.0,23.430694580078125,23.27526092529297,0.05739295482635498,0.5051251649856567,0.5626668334007263,0.5822641849517822,0.0,0.35266393423080444,0.5335481762886047
17,0.005901045631617308,23.04423713684082,0.06681019067764282,0.0009229423594661057,0.2141646146774292,0.5744173526763916,23.079715728759766,22.835229873657227,23.065034866333008,22.88715362548828,23.211732864379883,0.016351517289876938,0.7013919353485107,0.6522664427757263,0.6778385639190674,0.7362397909164429,0.4022194445133209,0.6256796717643738,0.005853078793734312,23.165374755859375,0.15450382232666016,1.0,12.077381134033203,23.04348373413086,23.264711380004883,0.0,23.345943450927734,23.089210510253906,0.04563091695308685,0.5304986238479614,0.6120936274528503,0.6226199865341187,0.0,0.3827049434185028,0.5653921961784363
18,0.0052245850674808025,23.62086296081543,0.0656968280673027,0.0009144049836322665,0.2427360564470291,0.7625794410705566,23.41162109375,23.49477767944336,23.64893913269043,23.485570907592773,23.639495849609375,0.01666058972477913,0.7025204300880432,0.6752517223358154,0.6891086101531982,0.7467314004898071,0.40685105323791504,0.6382566094398499,0.0045495228841900826,24.140016555786133,0.12177344411611557,1.0,11.963356018066406,23.85432243347168,24.201154708862305,0.0,24.160547256469727,24.256685256958008,0.03603125363588333,0.5985421538352966,0.6359648704528809,0.6453509330749512,0.0,0.406280517578125,0.5940265655517578
19,0.006264362949877977,22.889028549194336,0.06460103392601013,0.0009054634138010442,0.27130749821662903,0.65625,22.882232666015625,23.272613525390625,22.894886016845703,22.594438552856445,22.89344596862793,0.015249215066432953,0.7173498272895813,0.6736102104187012,0.6949629783630371,0.7510598301887512,0.40555527806282043,0.6378143429756165,0.0066374544985592365,22.63557243347168,0.19744692742824554,1.0,12.0173921585083,22.28969955444336,22.789762496948242,0.0,22.462257385253906,22.782793045043945,0.059155870229005814,0.5079067945480347,0.5772624015808105,0.5755627155303955,0.0,0.36136478185653687,0.5133903622627258
20,0.006086123641580343,22.985578536987305,0.0680319219827652,0.0008961267885752022,0.29987895488739014,1.288488745689392,22.853567123413086,23.086366653442383,23.038042068481445,22.63978385925293,22.956628799438477,0.016572408378124237,0.709148645401001,0.6899139881134033,0.6990698575973511,0.7605090141296387,0.41888341307640076,0.6457386612892151,0.00540643185377121,23.3531551361084,0.15069358050823212,1.0,11.897135734558105,23.393877029418945,23.351716995239258,0.0,23.25562286376953,23.379379272460938,0.04481007531285286,0.5600048899650574,0.6092182993888855,0.6039793491363525,0.0,0.39574113488197327,0.5616679787635803
21,0.006513869855552912,22.685869216918945,0.07083747535943985,0.0008864041301421821,0.3284503221511841,1.5550847053527832,22.563949584960938,23.116256713867188,22.626863479614258,22.517148971557617,23.03421401977539,0.017076846212148666,0.701898455619812,0.6883711814880371,0.6963606476783752,0.7556065320968628,0.41956835985183716,0.6542180180549622,0.007550906855612993,22.161483764648438,0.21996748447418213,1.0,12.128348350524902,21.979677200317383,22.344886779785156,0.0,22.06682777404785,22.227725982666016,0.0657426044344902,0.5130427479743958,0.5634199976921082,0.5763370394706726,0.0,0.3682710826396942,0.5190185308456421
