epoch,cover_loss,cover_psnr,loss,lr,noise_prob,payload_len,psnr_dct,psnr_dwt,psnr_none,psnr_spread_spectrum,psnr_statistical,secret_loss,secret_ssim,ssim_dct,ssim_dwt,ssim_none,ssim_spread_spectrum,ssim_statistical,val_cover_loss,val_cover_psnr,val_loss,val_noise_prob,val_payload_len,val_psnr_dct,val_psnr_dwt,val_psnr_none,val_psnr_spread_spectrum,val_psnr_statistical,val_secret_loss,val_secret_ssim,val_ssim_dct,val_ssim_dwt,val_ssim_none,val_ssim_spread_spectrum,val_ssim_statistical
0,0.03016790561378002,16.40168571472168,0.24125175178050995,0.0009999389294534922,0.0,0.0,0.0,0.0,16.40168571472168,0.0,0.0,0.049555644392967224,0.37961459159851074,0.0,0.0,0.37961459159851074,0.0,0.0,0.016954967752099037,18.328275680541992,0.22099171578884125,0.0,0.0,0.0,0.0,18.328275680541992,0.0,0.0,0.05656218156218529,0.28714635968208313,0.0,0.0,0.28714635968208313,0.0,0.0
1,0.010270492173731327,20.740074157714844,0.09011824429035187,0.0009997556917369366,0.0,0.0,0.0,0.0,20.740074157714844,0.0,0.0,0.019710423424839973,0.5751649737358093,0.0,0.0,0.5751649737358093,0.0,0.0,0.005864469334483147,23.07294464111328,0.18037457764148712,0.0,0.0,0.0,0.0,23.07294464111328,0.0,0.0,0.05424300208687782,0.38706275820732117,0.0,0.0,0.38706275820732117,0.0,0.0
2,0.005212478339672089,23.57999610900879,0.06565746665000916,0.0009994505671784282,0.0,0.0,0.0,0.0,23.57999610900879,0.0,0.0,0.01665954291820526,0.6659327745437622,0.0,0.0,0.6659327745437622,0.0,0.0,0.0045210630632936954,24.176109313964844,0.15129302442073822,0.0,0.0,0.0,0.0,24.176109313964844,0.0,0.0,0.04589967429637909,0.4790632426738739,0.0,0.0,0.4790632426738739,0.0,0.0
3,0.004303703084588051,24.583086013793945,0.05799552798271179,0.0009990233229473233,0.0,0.0,0.0,0.0,24.583086013793945,0.0,0.0,0.015018736943602562,0.7161834239959717,0.0,0.0,0.7161834239959717,0.0,0.0,0.004284875001758337,24.610803604125977,0.2158830761909485,0.0,0.0,0.0,0.0,24.610803604125977,0.0,0.0,0.0676669180393219,0.41582903265953064,0.0,0.0,0.41582903265953064,0.0,0.0
4,0.004080252721905708,24.899019241333008,0.0525985024869442,0.0009984740754589438,0.0,0.0,0.0,0.0,24.899019241333008,0.0,0.0,0.013444106094539165,0.7596474885940552,0.0,0.0,0.7596474885940552,0.0,0.0,0.0039186859503388405,24.84861946105957,0.07847671210765839,0.0,0.0,0.0,0.0,24.84861946105957,0.0,0.0,0.022232526913285255,0.7264294624328613,0.0,0.0,0.7264294624328613,0.0,0.0
5,0.003485405817627907,25.564651489257812,0.046218082308769226,0.0009978031739592552,0.0,0.0,0.0,0.0,25.564651489257812,0.0,0.0,0.011914526112377644,0.8049322962760925,0.0,0.0,0.8049322962760925,0.0,0.0,0.0037403032183647156,25.050779342651367,0.08323687314987183,0.0,0.0,0.0,0.0,25.050779342651367,0.0,0.0,0.023998312652111053,0.7591617703437805,0.0,0.0,0.7591617703437805,0.0,0.0
6,0.003395135048776865,25.667972564697266,0.04402317479252815,0.0009970107348635793,0.0,0.0,0.0,0.0,25.667972564697266,0.0,0.0,0.011273480020463467,0.8252489566802979,0.0,0.0,0.8252489566802979,0.0,0.0,0.003516506403684616,25.42097282409668,0.06118904426693916,0.0,0.0,0.0,0.0,25.42097282409668,0.0,0.0,0.01687365025281906,0.8090152144432068,0.0,0.0,0.8090152144432068,0.0,0.0
7,0.003170592710375786,26.03714942932129,0.0414118655025959,0.0009960968745872378,0.0,0.0,0.0,0.0,26.03714942932129,0.0,0.0,0.01062832958996296,0.8388510346412659,0.0,0.0,0.8388510346412659,0.0,0.0,0.003334903158247471,25.62298583984375,0.06331826001405716,0.0,0.0,0.0,0.0,25.62298583984375,0.0,0.0,0.017765631899237633,0.8038620352745056,0.0,0.0,0.8038620352745056,0.0,0.0
8,0.0032185318414121866,25.943307876586914,0.03492446616292,0.0009950617095455527,0.0,0.0,0.0,0.0,25.943307876586914,0.0,0.0,0.008417784236371517,0.8230302333831787,0.0,0.0,0.8230302333831787,0.0,0.0,0.0035018890630453825,25.423749923706055,0.04311412572860718,0.0,0.0,0.0,0.0,25.423749923706055,0.0,0.0,0.010863357223570347,0.7921342849731445,0.0,0.0,0.7921342849731445,0.0,0.0
9,0.003094696206972003,26.13145637512207,0.026769088581204414,0.000993905821815133,0.0,0.0,0.0,0.0,26.13145637512207,0.0,0.0,0.005823551677167416,0.8390767574310303,0.0,0.0,0.8390767574310303,0.0,0.0,0.0032827092800289392,25.776132583618164,0.036411575973033905,0.0,0.0,0.0,0.0,25.776132583618164,0.0,0.0,0.008849097415804863,0.8251290917396545,0.0,0.0,0.8251290917396545,0.0,0.0
10,0.002992374822497368,26.301054000854492,0.024125488474965096,0.000992629211395979,0.0,0.0,0.0,0.0,26.301054000854492,0.0,0.0,0.00504500325769186,0.8581500053405762,0.0,0.0,0.8581500053405762,0.0,0.0,0.0029957136139273643,26.225709915161133,0.04162546247243881,0.0,0.0,0.0,0.0,26.225709915161133,0.0,0.0,0.010874970816075802,0.8305047154426575,0.0,0.0,0.8305047154426575,0.0,0.0
