epoch,cover_loss,cover_psnr,loss,lr,noise_prob,payload_len,psnr_dct,psnr_dwt,psnr_none,psnr_spread_spectrum,psnr_statistical,secret_loss,secret_ssim,ssim_dct,ssim_dwt,ssim_none,ssim_spread_spectrum,ssim_statistical,val_cover_loss,val_cover_psnr,val_loss,val_noise_prob,val_payload_len,val_psnr_dct,val_psnr_dwt,val_psnr_none,val_psnr_spread_spectrum,val_psnr_statistical,val_secret_loss,val_secret_ssim,val_ssim_dct,val_ssim_dwt,val_ssim_none,val_ssim_spread_spectrum,val_ssim_statistical
26,0.002258985536172986,27.992389678955078,0.016487006098031998,0.0008323494112119079,0.0,0.0,0.0,0.0,27.992389678955078,0.0,0.0,0.0032341775950044394,0.9083119630813599,0.0,0.0,0.9083119630813599,0.0,0.0,0.0024579730816185474,27.396516799926758,0.026305735111236572,0.0,0.0,0.0,0.0,27.396516799926758,0.0,0.0,0.006307610776275396,0.8796946406364441,0.0,0.0,0.8796946406364441,0.0,0.0
27,0.0023229336366057396,27.84467124938965,0.016907235607504845,0.0008205249323509634,0.0,0.0,0.0,0.0,27.84467124938965,0.0,0.0,0.003310155589133501,0.9055389761924744,0.0,0.0,0.9055389761924744,0.0,0.0,0.0025666551664471626,27.19837188720703,0.5158987641334534,0.0,0.0,0.0,0.0,27.19837188720703,0.0,0.0,0.1693963259458542,0.24018888175487518,0.0,0.0,0.24018888175487518,0.0,0.0
28,0.0023143587168306112,27.906179428100586,0.016653550788760185,0.0008083891007117927,0.0,0.0,0.0,0.0,27.906179428100586,0.0,0.0,0.0032341829501092434,0.9075697064399719,0.0,0.0,0.9075697064399719,0.0,0.0,0.0022961352951824665,27.821626663208008,0.030837291851639748,0.0,0.0,0.0,0.0,27.821626663208008,0.0,0.0,0.007980355061590672,0.8690915107727051,0.0,0.0,0.8690915107727051,0.0,0.0
29,0.0022541701328009367,28.014854431152344,0.016181595623493195,0.0007959537324495614,0.0,0.0,0.0,0.0,28.014854431152344,0.0,0.0,0.0031372003722935915,0.9117524027824402,0.0,0.0,0.9117524027824402,0.0,0.0,0.0022063853684812784,28.162057876586914,0.020774448290467262,0.0,0.0,0.0,0.0,28.162057876586914,0.0,0.0,0.004716025199741125,0.8954011797904968,0.0,0.0,0.8954011797904968,0.0,0.0
30,0.002196789951995015,28.175418853759766,0.015771815553307533,0.0007832312840037048,0.0,0.0,0.0,0.0,28.175418853759766,0.0,0.0,0.003058111295104027,0.9129058718681335,0.0,0.0,0.9129058718681335,0.0,0.0,0.002191084437072277,28.150442123413086,0.028866799548268318,0.0,0.0,0.0,0.0,28.150442123413086,0.0,0.0,0.00742880767211318,0.8753840327262878,0.0,0.0,0.8753840327262878,0.0,0.0
31,0.0021723033860325813,28.241090774536133,0.015668565407395363,0.0007702343864366412,0.0,0.0,0.0,0.0,28.241090774536133,0.0,0.0,0.003048229729756713,0.9137789011001587,0.0,0.0,0.9137789011001587,0.0,0.0,0.0021519751753658056,28.276456832885742,0.028343088924884796,0.0,0.0,0.0,0.0,28.276456832885742,0.0,0.0,0.00729343481361866,0.8720386028289795,0.0,0.0,0.8720386028289795,0.0,0.0
32,0.0021761346142739058,28.231582641601562,0.015619580633938313,0.000756975554395467,0.0,0.0,0.0,0.0,28.231582641601562,0.0,0.0,0.003028067760169506,0.9144566059112549,0.0,0.0,0.9144566059112549,0.0,0.0,0.0022261380217969418,28.020790100097656,0.01731906458735466,0.0,0.0,0.0,0.0,28.020790100097656,0.0,0.0,0.0035444407258182764,0.905317485332489,0.0,0.0,0.905317485332489,0.0,0.0
33,0.0021733292378485203,28.23826026916504,0.015424598008394241,0.0007434681174345315,0.0,0.0,0.0,0.0,28.23826026916504,0.0,0.0,0.0029658894054591656,0.9155576229095459,0.0,0.0,0.9155576229095459,0.0,0.0,0.002170834457501769,28.16790008544922,0.022995173931121826,0.0,0.0,0.0,0.0,28.16790008544922,0.0,0.0,0.005491896998137236,0.8877466320991516,0.0,0.0,0.8877466320991516,0.0,0.0
34,0.0021523337345570326,28.292560577392578,0.01533463317900896,0.0007297254051081836,0.0,0.0,0.0,0.0,28.292560577392578,0.0,0.0,0.002956940559670329,0.9158589243888855,0.0,0.0,0.9158589243888855,0.0,0.0,0.0021498650312423706,28.251928329467773,0.018609274178743362,0.0,0.0,0.0,0.0,28.251928329467773,0.0,0.0,0.004050951451063156,0.9037111401557922,0.0,0.0,0.9037111401557922,0.0,0.0
35,0.0021165611688047647,28.417274475097656,0.015047745779156685,0.0007157608051784337,0.0,0.0,0.0,0.0,28.417274475097656,0.0,0.0,0.0028971617575734854,0.9167659282684326,0.0,0.0,0.9167659282684326,0.0,0.0,0.002061094855889678,28.531822204589844,0.022278549149632454,0.0,0.0,0.0,0.0,28.531822204589844,0.0,0.0,0.0053630005568265915,0.8894941210746765,0.0,0.0,0.8894941210746765,0.0,0.0
36,0.0021021408028900623,28.474327087402344,0.014916784130036831,0.0007015882292762399,0.0,0.0,0.0,0.0,28.474327087402344,0.0,0.0,0.002867958275601268,0.9163988828659058,0.0,0.0,0.9163988828659058,0.0,0.0,0.002108293119817972,28.46529197692871,0.02222405932843685,0.0,0.0,0.0,0.0,28.46529197692871,0.0,0.0,0.005297532770782709,0.8829445838928223,0.0,0.0,0.8829445838928223,0.0,0.0
37,0.0020853669848293066,28.539113998413086,0.014710546471178532,0.0006872217054478824,0.0,0.0,0.0,0.0,28.539113998413086,0.0,0.0,0.0028160244692116976,0.9181532263755798,0.0,0.0,0.9181532263755798,0.0,0.0,0.002050756709650159,28.5794677734375,0.03924141451716423,0.0,0.0,0.0,0.0,28.5794677734375,0.0,0.0,0.011027652770280838,0.831195592880249,0.0,0.0,0.831195592880249,0.0,0.0
38,0.0021258725319057703,28.44403648376465,0.014886465854942799,0.0006726753199473023,0.0,0.0,0.0,0.0,28.44403648376465,0.0,0.0,0.0028340674471110106,0.9175007939338684,0.0,0.0,0.9175007939338684,0.0,0.0,0.0021592513658106327,28.266828536987305,0.023722201585769653,0.0,0.0,0.0,0.0,28.266828536987305,0.0,0.0,0.005745846312493086,0.8963548541069031,0.0,0.0,0.8963548541069031,0.0,0.0
39,0.002039307029917836,28.68601417541504,0.014246073551476002,0.0006579634500667453,0.0,0.0,0.0,0.0,28.68601417541504,0.0,0.0,0.00270735751837492,0.9195259809494019,0.0,0.0,0.9195259809494019,0.0,0.0,0.002019940409809351,28.646509170532227,0.018158752471208572,0.0,0.0,0.0,0.0,28.646509170532227,0.0,0.0,0.004030965268611908,0.9040288329124451,0.0,0.0,0.9040288329124451,0.0,0.0
40,0.002029255498200655,28.708843231201172,0.014278952032327652,0.0006431007059291005,0.0,0.0,0.0,0.0,28.708843231201172,0.0,0.0,0.0027283888775855303,0.919694185256958,0.0,0.0,0.919694185256958,0.0,0.0,0.0021724498365074396,28.133211135864258,0.02076391689479351,0.0,0.0,0.0,0.0,28.133211135864258,0.0,0.0,0.004746534395962954,0.9007861614227295,0.0,0.0,0.9007861614227295,0.0,0.0
41,0.0020141610875725746,28.770896911621094,0.014027777127921581,0.0006281015812419355,0.0,0.0,0.0,0.0,28.770896911621094,0.0,0.0,0.0026597906835377216,0.919413149356842,0.0,0.0,0.919413149356842,0.0,0.0,0.002041621832177043,28.6535587310791,0.018477212637662888,0.0,0.0,0.0,0.0,28.6535587310791,0.0,0.0,0.004115396644920111,0.9068018794059753,0.0,0.0,0.9068018794059753,0.0,0.0
42,0.001999906962737441,28.810577392578125,0.013853337615728378,0.0006129809189587831,0.0,0.0,0.0,0.0,28.810577392578125,0.0,0.0,0.0026159284170717,0.917663037776947,0.0,0.0,0.917663037776947,0.0,0.0,0.002182245487347245,28.169958114624023,0.018552804365754128,0.0,0.0,0.0,0.0,28.169958114624023,0.0,0.0,0.003999676555395126,0.9071750044822693,0.0,0.0,0.9071750044822693,0.0,0.0
43,0.0019778581336140633,28.896705627441406,0.013233368285000324,0.0005977537948638201,0.0,0.0,0.0,0.0,28.896705627441406,0.0,0.0,0.0024313637986779213,0.916181206703186,0.0,0.0,0.916181206703186,0.0,0.0,0.002079854253679514,28.474782943725586,0.015496913343667984,0.0,0.0,0.0,0.0,28.474782943725586,0.0,0.0,0.003083653748035431,0.9066597819328308,0.0,0.0,0.9066597819328308,0.0,0.0
44,0.0019621525425463915,28.963083267211914,0.012768263928592205,0.0005824351101182401,0.0,0.0,0.0,0.0,28.963083267211914,0.0,0.0,0.002292070770636201,0.916760265827179,0.0,0.0,0.916760265827179,0.0,0.0,0.002046286128461361,28.618894577026367,0.01598779298365116,0.0,0.0,0.0,0.0,28.618894577026367,0.0,0.0,0.003280917415395379,0.9096893668174744,0.0,0.0,0.9096893668174744,0.0,0.0
45,0.0019445577636361122,29.0033016204834,0.012565841898322105,0.0005670399405062199,0.0,0.0,0.0,0.0,29.0033016204834,0.0,0.0,0.002242225455120206,0.9174904227256775,0.0,0.0,0.9174904227256775,0.0,0.0,0.0019860004540532827,28.79483985900879,0.012920692563056946,0.0,0.0,0.0,0.0,28.79483985900879,0.0,0.0,0.0023189561907202005,0.9158904552459717,0.0,0.0,0.9158904552459717,0.0,0.0
46,0.0019320981809869409,29.072919845581055,0.012335190549492836,0.0005515836528502405,0.0,0.0,0.0,0.0,29.072919845581055,0.0,0.0,0.002177826128900051,0.9176954030990601,0.0,0.0,0.9176954030990601,0.0,0.0,0.0019603136461228132,29.005556106567383,0.012985855340957642,0.0,0.0,0.0,0.0,29.005556106567383,0.0,0.0,0.002366419183090329,0.9112839698791504,0.0,0.0,0.9112839698791504,0.0,0.0
47,0.0019278927939012647,29.102689743041992,0.01213112287223339,0.0005360813229344785,0.0,0.0,0.0,0.0,29.102689743041992,0.0,0.0,0.0021140160970389843,0.9194770455360413,0.0,0.0,0.9194770455360413,0.0,0.0,0.0020371947903186083,28.65960693359375,0.016591893509030342,0.0,0.0,0.0,0.0,28.65960693359375,0.0,0.0,0.0034913935232907534,0.9023471474647522,0.0,0.0,0.9023471474647522,0.0,0.0
48,0.0019341999432072043,29.05782127380371,0.012074622325599194,0.0005205483757890761,0.0,0.0,0.0,0.0,29.05782127380371,0.0,0.0,0.0020888634026050568,0.9195029139518738,0.0,0.0,0.9195029139518738,0.0,0.0,0.0019295368110761046,28.969200134277344,0.012259385548532009,0.0,0.0,0.0,0.0,28.969200134277344,0.0,0.0,0.0021550978999584913,0.9214951395988464,0.0,0.0,0.9214951395988464,0.0,0.0
49,0.0018878830596804619,29.2340030670166,0.011719008907675743,0.0005050000618211925,0.0,0.0,0.0,0.0,29.2340030670166,0.0,0.0,0.0020167308393865824,0.9222610592842102,0.0,0.0,0.9222610592842102,0.0,0.0,0.0019470886327326298,28.98622703552246,0.013106017373502254,0.0,0.0,0.0,0.0,28.98622703552246,0.0,0.0,0.0024197183083742857,0.9145903587341309,0.0,0.0,0.9145903587341309,0.0,0.0
50,0.0018962969770655036,29.21072769165039,0.01151274237781763,0.0004894517478533089,0.0,0.0,0.0,0.0,29.21072769165039,0.0,0.0,0.0019395468989387155,0.9227386116981506,0.0,0.0,0.9227386116981506,0.0,0.0,0.001875972026027739,29.255529403686523,0.011015648953616619,0.0,0.0,0.0,0.0,29.255529403686523,0.0,0.0,0.001794186420738697,0.9272753596305847,0.0,0.0,0.9272753596305847,0.0,0.0
51,0.0018520245794206858,29.388870239257812,0.011072805151343346,0.00047391874250024557,0.0,0.0,0.0,0.0,29.388870239257812,0.0,0.0,0.0018372597405686975,0.926490068435669,0.0,0.0,0.926490068435669,0.0,0.0,0.0018531976966187358,29.395475387573242,0.011518295854330063,0.0,0.0,0.0,0.0,29.395475387573242,0.0,0.0,0.001984551316127181,0.923407256603241,0.0,0.0,0.923407256603241,0.0,0.0
52,0.0018573414999991655,29.36341667175293,0.01105582807213068,0.0004584164125844836,0.0,0.0,0.0,0.0,29.36341667175293,0.0,0.0,0.0018262696685269475,0.9269441962242126,0.0,0.0,0.9269441962242126,0.0,0.0,0.0018894401146098971,29.229537963867188,0.011792748235166073,0.0,0.0,0.0,0.0,29.229537963867188,0.0,0.0,0.002039728919044137,0.9287956357002258,0.0,0.0,0.9287956357002258,0.0,0.0
53,0.0018606185913085938,29.335641860961914,0.010935265570878983,0.0004429600667208433,0.0,0.0,0.0,0.0,29.335641860961914,0.0,0.0,0.0017827999545261264,0.9291786551475525,0.0,0.0,0.9291786551475525,0.0,0.0,0.0019201907562091947,29.12208366394043,0.012075911276042461,0.0,0.0,0.0,0.0,29.12208366394043,0.0,0.0,0.0021032991353422403,0.9256111979484558,0.0,0.0,0.9256111979484558,0.0,0.0
54,0.0018599332543089986,29.353042602539062,0.010780521668493748,0.0004275649262126535,0.0,0.0,0.0,0.0,29.353042602539062,0.0,0.0,0.0017319023609161377,0.9295392036437988,0.0,0.0,0.9295392036437988,0.0,0.0,0.0019686713349074125,29.03339958190918,0.013840418308973312,0.0,0.0,0.0,0.0,29.03339958190918,0.0,0.0,0.0026428925339132547,0.9169778823852539,0.0,0.0,0.9169778823852539,0.0,0.0
55,0.0018443063599988818,29.42953109741211,0.010625340044498444,0.00041224624146707356,0.0,0.0,0.0,0.0,29.42953109741211,0.0,0.0,0.0016958368942141533,0.9296631217002869,0.0,0.0,0.9296631217002869,0.0,0.0,0.0018757308134809136,29.265335083007812,0.011474277824163437,0.0,0.0,0.0,0.0,29.265335083007812,0.0,0.0,0.00194730784278363,0.9287972450256348,0.0,0.0,0.9287972450256348,0.0,0.0
56,0.0018247051630169153,29.494792938232422,0.010367975570261478,0.0003970191173721105,0.0,0.0,0.0,0.0,29.494792938232422,0.0,0.0,0.001629686332307756,0.9324252605438232,0.0,0.0,0.9324252605438232,0.0,0.0,0.0018305248813703656,29.458032608032227,0.010466166771948338,0.0,0.0,0.0,0.0,29.458032608032227,0.0,0.0,0.0016565631376579404,0.9334456324577332,0.0,0.0,0.9334456324577332,0.0,0.0
57,0.001807087566703558,29.571128845214844,0.010112866759300232,0.00038189857150427997,0.0,0.0,0.0,0.0,29.571128845214844,0.0,0.0,0.0015623033978044987,0.934532880783081,0.0,0.0,0.934532880783081,0.0,0.0,0.0018286764388903975,29.453466415405273,0.014599964022636414,0.0,0.0,0.0,0.0,29.453466415405273,0.0,0.0,0.0030363481491804123,0.9303398132324219,0.0,0.0,0.9303398132324219,0.0,0.0
58,0.0018072525272145867,29.567136764526367,0.010032069869339466,0.0003668994759209454,0.0,0.0,0.0,0.0,29.567136764526367,0.0,0.0,0.0015352015616372228,0.9360774159431458,0.0,0.0,0.9360774159431458,0.0,0.0,0.001811265479773283,29.495630264282227,0.01216648519039154,0.0,0.0,0.0,0.0,29.495630264282227,0.0,0.0,0.002242628950625658,0.9323933720588684,0.0,0.0,0.9323933720588684,0.0,0.0
59,0.001794207957573235,29.61445426940918,0.009878401644527912,0.0003520366153679788,0.0,0.0,0.0,0.0,29.61445426940918,0.0,0.0,0.0014970505144447088,0.9369063973426819,0.0,0.0,0.9369063973426819,0.0,0.0,0.0018245599931105971,29.421297073364258,0.011628984473645687,0.0,0.0,0.0,0.0,29.421297073364258,0.0,0.0,0.002050138544291258,0.9339783191680908,0.0,0.0,0.9339783191680908,0.0,0.0
60,0.0017939152894541621,29.614994049072266,0.00981930736452341,0.0003373247745912522,0.0,0.0,0.0,0.0,29.614994049072266,0.0,0.0,0.0014776448952034116,0.937921404838562,0.0,0.0,0.937921404838562,0.0,0.0,0.0018459585262462497,29.30669593811035,0.01124897226691246,0.0,0.0,0.0,0.0,29.30669593811035,0.0,0.0,0.0019020355539396405,0.9358742237091064,0.0,0.0,0.9358742237091064,0.0,0.0
61,0.0017797043547034264,29.668819427490234,0.009658639319241047,0.00032277838909067214,0.0,0.0,0.0,0.0,29.668819427490234,0.0,0.0,0.00143832853063941,0.9394443035125732,0.0,0.0,0.9394443035125732,0.0,0.0,0.0018646977841854095,29.21546745300293,0.012743898667395115,0.0,0.0,0.0,0.0,29.21546745300293,0.0,0.0,0.0023815669119358063,0.9347593784332275,0.0,0.0,0.9347593784332275,0.0,0.0
