method,pair_name,role_a,role_b,image_name,cover_mean_score,stego_mean_score,cover_max_score,stego_max_score,cover_flagged_ratio,stego_flagged_ratio,cover_mean_conf,stego_mean_conf,score_delta,max_score_delta,flagged_ratio_delta,confidence_delta,pair_mean_conf,score_delta_conf_weighted,pre_secret_mean_score,secret_mean_score,pre_secret_max_score,secret_max_score,pre_secret_flagged_ratio,secret_flagged_ratio,pre_secret_mean_conf,secret_mean_conf
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,4.800000000000001,19.1,0.25,0.0,0.5,2.4000000000000004,0.0,4.800000000000001,0.0,19.1,0.0,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,6.675000000000001,26.6,0.25,0.0,0.5,3.3375000000000004,0.0,6.675000000000001,0.0,26.6,0.0,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,4.775,19.0,0.0,0.0,0.5,2.3875,0.1,4.875,0.4,19.4,0.25,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,5.95,23.7,0.25,-0.033333333333333326,0.5166666666666666,3.0741666666666663,0.0,5.95,0.0,23.7,0.0,0.25,0.5333333333333333,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,6.15,24.5,0.25,0.0,0.5,3.075,0.025,6.175000000000001,0.1,24.6,0.0,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,5.425000000000001,21.8,0.0,0.0,0.5,2.7125000000000004,0.175,5.6000000000000005,0.5,22.3,0.25,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,5.475,21.799999999999997,0.0,0.0,0.5,2.7375,0.025,5.5,0.1,21.9,0.25,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,6.7,26.7,0.25,0.0,0.5,3.35,0.0,6.7,0.0,26.7,0.0,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,6.7,26.7,0.0,0.0,0.5,3.35,0.05,6.75,0.2,26.9,0.25,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,7.050000000000001,28.1,0.0,0.0,0.5,3.5250000000000004,0.05,7.1000000000000005,0.2,28.3,0.25,0.25,0.5,0.5
spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,6.325,25.2,0.0,0.0,0.5,3.1625,0.05,6.375,0.2,25.4,0.25,0.25,0.5,0.5
statistical,cover_vs_stego,cover,stego,00099.png,0.0,0.45,0.0,0.9,0.0,0.5,0.5,0.5,0.45,0.9,0.5,0.0,0.5,0.225,,,,,,,,
statistical,cover_vs_stego,cover,stego,00199.png,0.1,0.22499999999999998,0.4,0.6,0.25,0.25,0.5,0.5,0.12499999999999997,0.19999999999999996,0.0,0.0,0.5,0.062499999999999986,,,,,,,,
statistical,cover_vs_stego,cover,stego,00299.png,0.0,0.2,0.0,0.5,0.0,0.0,0.5,0.5,0.2,0.5,0.0,0.0,0.5,0.1,,,,,,,,
statistical,cover_vs_stego,cover,stego,00399.png,0.0,0.15000000000000002,0.0,0.4,0.0,0.25,0.5,0.5,0.15000000000000002,0.4,0.25,0.0,0.5,0.07500000000000001,,,,,,,,
statistical,cover_vs_stego,cover,stego,00499.png,0.0,0.55,0.0,1.0,0.0,0.75,0.5,0.5,0.55,1.0,0.75,0.0,0.5,0.275,,,,,,,,
statistical,cover_vs_stego,cover,stego,00599.png,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.25,,,,,,,,
statistical,cover_vs_stego,cover,stego,00699.png,0.0,0.525,0.0,1.0,0.0,0.75,0.5,0.5,0.525,1.0,0.75,0.0,0.5,0.2625,,,,,,,,
statistical,cover_vs_stego,cover,stego,00799.png,0.15000000000000002,0.475,0.2,1.0,0.25,0.5,0.5,0.5,0.32499999999999996,0.8,0.25,0.0,0.5,0.16249999999999998,,,,,,,,
statistical,cover_vs_stego,cover,stego,00899.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5333333333333333,0.475,1.0,0.5,0.033333333333333326,0.5166666666666666,0.24541666666666662,,,,,,,,
statistical,cover_vs_stego,cover,stego,00999.png,0.0,0.5,0.0,1.0,0.0,0.5,0.6,0.5,0.5,1.0,0.5,-0.09999999999999998,0.55,0.275,,,,,,,,
statistical,cover_vs_stego,cover,stego,01099.png,0.025,0.47500000000000003,0.1,1.0,0.0,0.75,0.5,0.5,0.45,0.9,0.75,0.0,0.5,0.225,,,,,,,,
statistical,cover_vs_stego,cover,stego,01199.png,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.25,,,,,,,,
statistical,cover_vs_stego,cover,stego,01299.png,0.4,0.225,1.6,0.5,0.25,0.25,0.5,0.5,-0.17500000000000002,-1.1,0.0,0.0,0.5,-0.08750000000000001,,,,,,,,
statistical,cover_vs_stego,cover,stego,01399.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5333333333333333,0.475,1.0,0.5,0.033333333333333326,0.5166666666666666,0.24541666666666662,,,,,,,,
statistical,cover_vs_stego,cover,stego,01499.png,0.0,0.2,0.0,0.5,0.0,0.0,0.5,0.5333333333333333,0.2,0.5,0.0,0.033333333333333326,0.5166666666666666,0.10333333333333333,,,,,,,,
statistical,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,0.049999999999999996,0.19999999999999998,0.25,0.0,0.5,0.024999999999999998,0.025,0.075,0.1,0.3,0.0,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,0.025,0.1,0.0,0.0,0.5,0.0125,0.0,0.025,0.0,0.1,0.0,0.0,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,0.05,0.2,0.0,0.0,0.5,0.025,0.075,0.125,0.3,0.5,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,0.1,0.4,0.25,0.0,0.5,0.05,0.0,0.1,0.0,0.4,0.0,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,-0.02500000000000001,-0.10000000000000003,0.0,0.0,0.5,-0.012500000000000004,0.1,0.075,0.4,0.3,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,0.05,0.2,0.25,-0.033333333333333326,0.5166666666666666,0.025833333333333333,0.0,0.05,0.0,0.2,0.0,0.25,0.5333333333333333,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,0.175,0.6,0.25,0.033333333333333326,0.5166666666666666,0.09041666666666665,0.025,0.19999999999999998,0.1,0.7,0.0,0.25,0.5,0.5333333333333333
statistical,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,-0.09999999999999998,-0.3,0.0,0.0,0.5,-0.04999999999999999,0.175,0.07500000000000001,0.5,0.2,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,0.049999999999999996,0.19999999999999998,0.0,0.0,0.5,0.024999999999999998,0.025,0.075,0.1,0.3,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,0.15,0.6,0.25,0.0,0.5,0.075,0.0,0.15,0.0,0.6,0.0,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,0.02500000000000001,0.0,0.0,0.0,0.5,0.012500000000000004,0.05,0.07500000000000001,0.2,0.2,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,0.47500000000000003,1.8,0.0,0.0,0.5,0.23750000000000002,0.05,0.525,0.2,2.0,0.25,0.25,0.5,0.5
statistical,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,0.075,0.3,0.0,0.0,0.5,0.0375,0.05,0.125,0.2,0.5,0.25,0.25,0.5,0.5
