image_index,method,total_loss,psnr_c,ssim_c,psnr_s,ssim_s,ber_img,ber_text,text_acc
0,original,0.02812511846423149,34.75398635864258,0.9551591873168945,25.566871643066406,0.8002577424049377,0.3549092610677083,1.0,0.0
0,lsb,0.027631491422653198,34.77583694458008,0.9551652073860168,25.644346237182617,0.8005843162536621,0.354827880859375,1.0,0.0
0,dct,0.013201906345784664,34.327571868896484,0.9348630309104919,28.91913414001465,0.9690750241279602,0.331573486328125,0.0,1.0
0,dwt,0.01166469231247902,34.26420211791992,0.9376785159111023,29.474977493286133,0.9632251858711243,0.3301595052083333,0.0,1.0
0,spread_spectrum,0.23752784729003906,31.526365280151367,0.8390195965766907,16.307044982910156,0.7564151883125305,0.41790771484375,0.0,1.0
0,statistical,0.00727593619376421,33.88359069824219,0.9199517369270325,31.633193969726562,0.9100028872489929,0.3060302734375,0.0,1.0
1,original,0.011887439526617527,28.880146026611328,0.9699276089668274,29.75170135498047,0.9593209624290466,0.3240966796875,1.0,0.0
1,lsb,0.011874073185026646,28.880985260009766,0.9699284434318542,29.75705337524414,0.9593706727027893,0.3241373697916667,1.0,0.0
1,dct,0.015621251426637173,28.805784225463867,0.9684655666351318,28.448078155517578,0.9651167392730713,0.3313700358072917,1.0,0.0
1,dwt,0.015362318605184555,28.81917381286621,0.9689826369285583,28.526235580444336,0.9632661938667297,0.3285013834635417,1.0,0.0
1,spread_spectrum,0.22270578145980835,27.768022537231445,0.9559653401374817,16.603321075439453,0.7771461606025696,0.409698486328125,0.0,1.0
1,statistical,0.013334139250218868,28.66096305847168,0.9663419723510742,29.22037124633789,0.9693353176116943,0.3213602701822917,0.0,1.0
2,original,0.010491099208593369,31.45923614501953,0.9524629712104797,30.099838256835938,0.9733644127845764,0.3278910319010417,1.0,0.0
2,lsb,0.010477794334292412,31.4603328704834,0.9524731040000916,30.105667114257812,0.9733694195747375,0.3280232747395833,1.0,0.0
2,dct,0.013219897635281086,31.239887237548828,0.9331472516059875,29.04432487487793,0.9774144291877747,0.333465576171875,1.0,0.0
2,dwt,0.0156646016985178,31.330902099609375,0.9420690536499023,28.26272964477539,0.9685530662536621,0.341278076171875,0.0,1.0
2,spread_spectrum,0.25936150550842285,29.557579040527344,0.8366273045539856,15.935467720031738,0.7680703997612,0.4254659016927083,0.0,1.0
2,statistical,0.011509217321872711,31.073509216308594,0.9211218357086182,29.696619033813477,0.9725081324577332,0.3258056640625,0.0,1.0
3,original,0.025893382728099823,22.160297393798828,0.7986307740211487,27.038639068603516,0.9492242336273193,0.3570353190104167,1.0,0.0
3,lsb,0.025888605043292046,22.160282135009766,0.7986307144165039,27.0396785736084,0.9492200016975403,0.3569234212239583,1.0,0.0
3,dct,0.026820998638868332,22.115520477294922,0.7871027588844299,26.853330612182617,0.9645348191261292,0.3580322265625,1.0,0.0
3,dwt,0.029631834477186203,22.125852584838867,0.7899271845817566,26.29720687866211,0.9564746022224426,0.3613789876302083,0.0,1.0
