epoch,cover_loss,cover_psnr,loss,lr,noise_prob,payload_len,psnr_dct,psnr_dwt,psnr_none,psnr_spread_spectrum,psnr_statistical,secret_loss,secret_ssim,ssim_dct,ssim_dwt,ssim_none,ssim_spread_spectrum,ssim_statistical,val_cover_loss,val_cover_psnr,val_loss,val_noise_prob,val_payload_len,val_psnr_dct,val_psnr_dwt,val_psnr_none,val_psnr_spread_spectrum,val_psnr_statistical,val_secret_loss,val_secret_ssim,val_ssim_dct,val_ssim_dwt,val_ssim_none,val_ssim_spread_spectrum,val_ssim_statistical
0,0.030554380267858505,16.374040603637695,0.24390862882137299,0.0009997556917369366,0.0,0.0,0.0,0.0,16.374040603637695,0.0,0.0,0.050032809376716614,0.37592631578445435,0.0,0.0,0.37592631578445435,0.0,0.0,0.014472448267042637,19.141036987304688,0.24517105519771576,0.0,0.0,0.0,0.0,19.141036987304688,0.0,0.0,0.06714425981044769,0.25271978974342346,0.0,0.0,0.25271978974342346,0.0,0.0
1,0.009740755893290043,20.955312728881836,0.08883955329656601,0.0009990233229473233,0.0,0.0,0.0,0.0,20.955312728881836,0.0,0.0,0.019819052889943123,0.5756895542144775,0.0,0.0,0.5756895542144775,0.0,0.0,0.006320162210613489,22.542465209960938,0.21083670854568481,0.0,0.0,0.0,0.0,22.542465209960938,0.0,0.0,0.06393858045339584,0.350113183259964,0.0,0.0,0.350113183259964,0.0,0.0
2,0.005945635959506035,23.075342178344727,0.07231970876455307,0.0009978031739592552,0.0,0.0,0.0,0.0,23.075342178344727,0.0,0.0,0.01814294420182705,0.6423953175544739,0.0,0.0,0.6423953175544739,0.0,0.0,0.005065555218607187,23.823373794555664,0.17528492212295532,0.0,0.0,0.0,0.0,23.823373794555664,0.0,0.0,0.053349804133176804,0.4556725025177002,0.0,0.0,0.4556725025177002,0.0,0.0
3,0.0046241930685937405,24.307552337646484,0.06049508601427078,0.0009960968745872378,0.0,0.0,0.0,0.0,24.307552337646484,0.0,0.0,0.0155299948528409,0.704041063785553,0.0,0.0,0.704041063785553,0.0,0.0,0.00415967358276248,24.67472267150879,0.12713515758514404,0.0,0.0,0.0,0.0,24.67472267150879,0.0,0.0,0.03821001574397087,0.5538166761398315,0.0,0.0,0.5538166761398315,0.0,0.0
4,0.0039696525782346725,24.959732055664062,0.05257168784737587,0.000993905821815133,0.0,0.0,0.0,0.0,24.959732055664062,0.0,0.0,0.013546315021812916,0.7593440413475037,0.0,0.0,0.7593440413475037,0.0,0.0,0.003894936293363571,24.90703582763672,0.08712329715490341,0.0,0.0,0.0,0.0,24.90703582763672,0.0,0.0,0.025138551369309425,0.6969720721244812,0.0,0.0,0.6969720721244812,0.0,0.0
5,0.0037362216971814632,25.28114128112793,0.0479135625064373,0.0009912322275340557,0.0,0.0,0.0,0.0,25.28114128112793,0.0,0.0,0.01222789753228426,0.7990790009498596,0.0,0.0,0.7990790009498596,0.0,0.0,0.004987124819308519,23.91510009765625,0.19344528019428253,0.0,0.0,0.0,0.0,23.91510009765625,0.0,0.0,0.05948210135102272,0.572033166885376,0.0,0.0,0.572033166885376,0.0,0.0
6,0.003588791936635971,25.488365173339844,0.044967133551836014,0.0009880787692964077,0.0,0.0,0.0,0.0,25.488365173339844,0.0,0.0,0.01139374915510416,0.8216478228569031,0.0,0.0,0.8216478228569031,0.0,0.0,0.0037269731983542442,25.06217384338379,0.08234374970197678,0.0,0.0,0.0,0.0,25.06217384338379,0.0,0.0,0.023713989183306694,0.7593236565589905,0.0,0.0,0.7593236565589905,0.0,0.0
7,0.003322499804198742,25.824569702148438,0.04199753701686859,0.0009844487067312002,0.0,0.0,0.0,0.0,25.824569702148438,0.0,0.0,0.010671151801943779,0.8339195847511292,0.0,0.0,0.8339195847511292,0.0,0.0,0.003049963153898716,26.20481300354004,0.2918143570423126,0.0,0.0,0.0,0.0,26.20481300354004,0.0,0.0,0.09421684592962265,0.5339623093605042,0.0,0.0,0.5339623093605042,0.0,0.0
8,0.003271614434197545,25.849021911621094,0.03242608904838562,0.000980345532298088,0.0,0.0,0.0,0.0,25.849021911621094,0.0,0.0,0.007531727198511362,0.8165780305862427,0.0,0.0,0.8165780305862427,0.0,0.0,0.003626188263297081,25.237112045288086,0.04318337142467499,0.0,0.0,0.0,0.0,25.237112045288086,0.0,0.0,0.01076168566942215,0.8036603927612305,0.0,0.0,0.8036603927612305,0.0,0.0
9,0.0032029161229729652,25.950828552246094,0.026795072481036186,0.0009757730294950306,0.0,0.0,0.0,0.0,25.950828552246094,0.0,0.0,0.005723652895539999,0.8363659977912903,0.0,0.0,0.8363659977912903,0.0,0.0,0.003632840933278203,25.108062744140625,0.09213345497846603,1.0,12.2189359664917,25.175172805786133,25.376174926757812,0.0,24.59902000427246,25.5958251953125,0.027071699500083923,0.7015537619590759,0.7984068393707275,0.7640240788459778,0.0,0.4952038824558258,0.6317356824874878
